id,text,lang_code,lang_score
1224602,,,0.0
1229212,,,0.0
1231306,BLOOD PIZZA,en,0.9713
1234070,,,0.0
1239602,,,0.0
1242905,霊感ツアーズ,ja,1.0
1246382,,,0.0
1249950,科天の静画の全表,ja,0.9998
1256728,SHORT SHITS,en,0.9726
1261582,,,0.0
1263634,,,0.0
1267318,,,0.0
1272803,,,0.0
1279271,,,0.0
1281720,,,0.0
1284321,,,0.0
1287440,,,0.0
1290683,,,0.0
1294687,,,0.0
1298306,TASMOGOR,ilo,0.2655
1301068,宵夜怨曲,zh,1.0
1304868,九命女,zh,1.0
1307267,,,0.0
1309467,,,0.0
1313105,,,0.0
1316334,,,0.0
1317282,雪の中の女,ja,1.0
1319040,CEASE TO EXIST,en,0.9956
1320762,SNOT,en,0.9275
1321187,,,0.0
1324108,,,0.0
1328527,,,0.0
1338366,,,0.0
1341396,,,0.0
1353235,,,0.0
1358152,,,0.0
1362905,,,0.0
1365853,,,0.0
1370491,,,0.0
1373004,,,0.0
1376048,,,0.0
1377755,,,0.0
1379737,,,0.0
1382950,MAHA MUNJIYA,ms,0.4692
1387485,"""おりがはにがにくるのにのに""",ja,1.0
1390168,,,0.0
1394239,,,0.0
1395945,,,0.0
1399316,,,0.0
1411165,,,0.0
1415513,,,0.0
1420249,,,0.0
1427968,,,0.0
1433461,,,0.0
1435731,GothicA,la,0.5331
1440321,,,0.0
1445379,,,0.0
1454100,,,0.0
1458309,,,0.0
1462984,,,0.0
1466920,,,0.0
1474972,,,0.0
1478593,,,0.0
1484291,DERRIERE SES YEUX,fr,0.8491
1489275,,,0.0
1493908,,,0.0
1496656,,,0.0
1499964,,,0.0
1504899,,,0.0
1508311,,,0.0
1511035,,,0.0
1517272,,,0.0
1522620,,,0.0
1530814,,,0.0
1536407,,,0.0
1541593,FANTOMA,en,0.1826
1544291,,,0.0
1546959,Bia,fr,0.3109
1548166,Q,en,0.5
1551775,,,0.0
1556452,,,0.0
1560573,,,0.0
1565248,,,0.0
1568579,,,0.0
1573074,rabbit rabbit run,en,0.9832
1575401,,,0.0
1579759,,,0.0
1583363,,,0.0
1586663,Kamaro2,ilo,0.1416
1594591,kanimangalam kovilakam,en,0.7983
1598648,,,0.0
1602163,,,0.0
1604798,,,0.0
1609285,,,0.0
1612432,,,0.0
1616669,THE SHED 2,en,0.9996
1621299,,,0.0
1625531,,,0.0
1631706,,,0.0
1636048,,,0.0
1639928,,,0.0
1644269,,,0.0
1649588,,,0.0
1653057,,,0.0
1657261,,,0.0
1660738,,,0.0
1663914,,,0.0
1667911,S D O N E R,en,0.8285
1673365,,,0.0
1679260,,,0.0
1686571,,,0.0
1690141,,,0.0
1695481,,,0.0
1699637,,,0.0
1701856,,,0.0
1707590,,,0.0
1711214,M,en,0.556
1715221,,,0.0
1720065,,,0.0
1721495,,,0.0
1723316,,,0.0
1730756,武品幻怪誤詳,zh-TW,1.0
1732979,,,0.0
1737996,,,0.0
14157,impulse,en,0.8504
22033,of the cry banshee,en,0.9941
31116,ZAAT,id,0.7363
48636,NEKROmantik 2,tr,0.5179
57961,SLASHERS,en,0.9433
83172,Slithis,en,0.7667
94545,the bushwhacker,en,0.9773
128519,,,0.0
161160,,,0.0
200402,prema katha chirram,en,0.3586
237449,4,en,0.01
250883,nak,tl,0.3444
260704,生死,zh,1.0
270478,konthayum poonoolum,et,0.5301
287311,,,0.0
308259,,,0.0
319178,怪談お化け屋敷,ja,0.9969
328141,,,0.0
335650,impurity,en,0.9774
344161,,,0.0
354506,pulse,en,0.9671
370067,Vidayutham,en,0.4785
381283,mother!,en,0.9979
390674,女性・腹切り 輝ける死,ja,1.0
396550,SICKHOU,en,0.3119
402721,Lollipop,en,0.8572
412333,BLD̄M̄,en,0.5701
422947,雪女,zh,1.0
432916,假面騎士鎧武,zh-TW,1.0
444483,,,0.0
450157,都市灵异传 心灵工厂,zh,0.9
452900,,,0.0
463532,Raktharakshassu 3D,en,0.8511
468014,mythily veendum varunnu,en,0.5777
476524,ST PU,de,0.5287
480529,popstars,de,0.2192
483417,光の闇,ja,1.0
484561,,,0.0
488513,,,0.0
497908,,,0.0
506952,RAYDON,en,0.3863
510552,,,0.0
515376,,,0.0
517425,,,0.0
525490,SHADOWLAND,en,0.7045
529087,道士下山,zh,1.0
530670,,,0.0
536026,308,en,0.01
544711,,,0.0
552344,,,0.0
556463,,,0.0
563197,,,0.0
566627,,,0.0
572600,,,0.0
581235,,,0.0
588856,,,0.0
594274,,,0.0
604350,,,0.0
609080,,,0.0
613515,,,0.0
625213,THE FACELESS MAN,en,0.9982
635040,,,0.0
640291,,,0.0
643395,,,0.0
649219,,,0.0
655046,,,0.0
659822,VI,gd,0.1918
664527,,,0.0
668385,,,0.0
674382,,,0.0
676299,,,0.0
684478,,,0.0
690122,,,0.0
690138,,,0.0
693840,,,0.0
697402,ZOMBIE ATTACK,en,0.9655
708591,8cho,en,0.2736
719280,,,0.0
724774,,,0.0
726333,,,0.0
729565,the tiller,en,0.9831
732136,,,0.0
735951,,,0.0
742327,,,0.0
745328,,,0.0
749380,,,0.0
752819,BLOOD BATH,en,0.9862
754777,,,0.0
761055,,,0.0
762838,,,0.0
765193,,,0.0
769804,,,0.0
771550,,,0.0
777177,,,0.0
783963,,,0.0
789859,SIE,de,0.9996
794325,,,0.0
796057,,,0.0
797582,,,0.0
799364,,,0.0
802969,,,0.0
810470,,,0.0
813313,大章鱼,zh,1.0
818442,,,0.0
825351,,,0.0
828651,,,0.0
833454,,,0.0
838474,HITAM,id,0.8077
844386,,,0.0
849585,,,0.0
851731,kumari,en,0.5425
854169,,,0.0
857006,,,0.0
861886,,,0.0
871132,,,0.0
876158,,,0.0
878900,,,0.0
882530,,,0.0
889676,,,0.0
895218,,,0.0
899675,,,0.0
911361,,,0.0
918489,,,0.0
927409,,,0.0
931652,,,0.0
934812,,,0.0
939231,,,0.0
942364,,,0.0
945920,SIX,en,0.9068
950950,祝农里牛,zh,1.0
955204,,,0.0
959595,,,0.0
965847,,,0.0
967823,,,0.0
973978,,,0.0
977633,,,0.0
977651,,,0.0
982462,,,0.0
986398,,,0.0
993299,E,en,0.5
996425,,,0.0
1003471,,,0.0
1011999,,,0.0
1015370,,,0.0
1018190,,,0.0
1023253,闇から届く恐怖の物語,ja,1.0
1028617,,,0.0
1031898,,,0.0
1039200,,,0.0
1043814,,,0.0
1048156,,,0.0
1051809,,,0.0
1056607,心霊4,zh,1.0
1065374,,,0.0
1071644,,,0.0
1076352,,,0.0
1078470,,,0.0
1080942,,,0.0
1084089,INNER CIRCLE,en,0.9778
1088798,EVIL NIGHT,en,0.9922
1092006,,,0.0
1095001,,,0.0
1099206,,,0.0
1103509,バイオハザード 名作劇場,ja,0.9167
1108447,,,0.0
1112723,,,0.0
1116481,,,0.0
1119249,,,0.0
1122140,,,0.0
1126316,,,0.0
1136043,,,0.0
1141754,,,0.0
1145501,,,0.0
1147348,,,0.0
1151479,,,0.0
1153628,,,0.0
1159987,,,0.0
1165396,東京残酷警察19,zh-TW,1.0
1169957,kowabana,id,0.4408
1172414,,,0.0
1173609,玉房鬼,zh,1.0
1177018,,,0.0
1179922,,,0.0
1182169,,,0.0
1185988,,,0.0
1192385,,,0.0
1198378,,,0.0
1199584,,,0.0
1201979,,,0.0
1205084,,,0.0
1208397,,,0.0
1215044,體驗誘惑,zh-TW,1.0
1221032,,,0.0
1224917,,,0.0
1229799,,,0.0
1231585,,,0.0
1235608,,,0.0
1240095,,,0.0
1243795,,,0.0
1246416,,,0.0
1250785,,,0.0
1256805,,,0.0
1261644,,,0.0
1265218,,,0.0
1267448,児童館,zh-TW,1.0
1272868,,,0.0
1279626,,,0.0
1281861,,,0.0
1285310,,,0.0
1287465,,,0.0
1291594,BEEZER,en,0.998
1295287,,,0.0
1299002,,,0.0
1301110,,,0.0
1305094,,,0.0
1307747,,,0.0
1309625,,,0.0
1313186,,,0.0
1316525,VORE,sv,0.2363
1317336,,,0.0
1319093,墓头力子女,zh,1.0
1320806,,,0.0
1321209,,,0.0
1324219,,,0.0
1329017,BILL,en,0.9783
1339296,,,0.0
1341570,,,0.0
1354878,ILLUMINATI CASTRATI,it,0.3031
1358668,,,0.0
1363027,,,0.0
1366342,,,0.0
1371770,All Your Dreams,en,0.9982
1373173,Cold Hands,en,0.9967
1376404,t R E t,en,0.9976
1378417,,,0.0
1379745,,,0.0
1383197,DIMPLE3,en,0.5726
1387560,,,0.0
1390497,,,0.0
1394336,,,0.0
1396391,,,0.0
1400029,,,0.0
1411588,,,0.0
1415656,,,0.0
1421764,勝江さん、東京に現る,ja,1.0
1428003,,,0.0
1433466,,,0.0
1436013,,,0.0
1440790,,,0.0
1449064,,,0.0
1456370,,,0.0
1458387,,,0.0
1463102,,,0.0
1468167,,,0.0
1475678,,,0.0
1479922,,,0.0
1484387,,,0.0
1489389,ROSARIO,en,0.2954
1494164,,,0.0
1497764,,,0.0
1499969,,,0.0
1505147,MS. KANVIN,en,0.3801
1508830,,,0.0
1512454,q,en,0.5
1517538,Q,en,0.5
1523040,,,0.0
1531439,,,0.0
1536741,,,0.0
1542067,,,0.0
1544418,,,0.0
1547508,,,0.0
1548185,Q,en,0.5
1551952,,,0.0
1556596,,,0.0
1560756,,,0.0
1565265,,,0.0
1569675,,,0.0
1573115,VerdlyA,en,0.5391
1575406,,,0.0
1580287,AHORA ES MÍA,es,0.9981
1583524,,,0.0
1586983,,,0.0
1594701,,,0.0
1598758,,,0.0
1602300,,,0.0
1605020,鬼院关院,zh,1.0
1609610,grot,af,0.1414
1612973,,,0.0
1618042,,,0.0
1621834,,,0.0
1625898,,,0.0
1632131,,,0.0
1636595,,,0.0
1639958,Spiders on my Lashline,en,0.9384
1645739,,,0.0
1649704,,,0.0
1654587,,,0.0
1657426,,,0.0
1661127,,,0.0
1664087,,,0.0
1668141,HAUNT,en,0.7344
1674304,,,0.0
1679631,,,0.0
1686582,,,0.0
1690554,,,0.0
1695874,,,0.0
1700155,,,0.0
1702585,,,0.0
1707658,,,0.0
1711400,NADA,pt,0.3693
1715255,,,0.0
1720185,江戸の町の七不思議,ja,1.0
1721760,,,0.0
1723487,RIPS,en,0.9987
1730762,SKIN DEEP,en,0.9349
1733718,LETHE,en,0.6284
1738124,,,0.0
17212,PATRICK,en,0.7785
26178,RAZORBACK,en,0.7601
31232,,,0.0
51248,11-11-11,en,0.01
65599,THE WOMAN,en,0.9941
83519,WITCHCRAFT,en,0.9773
98084,MARABUNTA,en,0.7395
129096,,,0.0
163617,,,0.0
201343,,,0.0
239815,,,0.0
253477,TORTURE CHAMBER,en,0.9732
262600,OXID,de,0.6136
276488,LET US PAY,en,0.9971
290795,MALIGNO,gl,0.3352
312831,THE HALLOW,en,0.9956
321738,천동,ko,1.0
328963,,,0.0
336048,,,0.0
346364,IT,en,0.9999
355156,,,0.0
370311,,,0.0
382290,M・Y・F・A・C・E,en,0.4551
391529,JADO,qu,0.3798
396818,,,0.0
403654,,,0.0
413951,顔のない男,ja,1.0
423344,魔子　　　　,zh,1.0
434325,,,0.0
446904,,,0.0
450512,午夜怪談,zh-TW,1.0
453638,,,0.0
464261,天国と地獄,ja,1.0
468496,,,0.0
476855,,,0.0
481125,,,0.0
483608,,,0.0
484563,,,0.0
488930,,,0.0
498062,LUZ,en,0.1464
507040,,,0.0
512270,Shadow,en,0.7902
515531,,,0.0
521634,,,0.0
526677,,,0.0
529122,,,0.0
530943,,,0.0
539714,,,0.0
546711,,,0.0
552843,,,0.0
557486,,,0.0
565440,,,0.0
566804,,,0.0
574127,,,0.0
582600,,,0.0
588858,,,0.0
595379,,,0.0
604519,,,0.0
609245,,,0.0
616185,松堂珠之阻道之阻,zh,1.0
626028,,,0.0
637020,,,0.0
640605,,,0.0
643400,,,0.0
649274,血鳄王,zh,1.0
655435,FEEL,en,0.9941
662065,,,0.0
664530,,,0.0
668462,,,0.0
674853,,,0.0
677431,,,0.0
685826,,,0.0
690127,,,0.0
690583,,,0.0
694435,,,0.0
698649,,,0.0
712286,,,0.0
719384,,,0.0
724789,,,0.0
727251,,,0.0
729630,,,0.0
732945,,,0.0
736189,DWM,cy,0.6856
742899,,,0.0
746520,,,0.0
749416,,,0.0
753147,,,0.0
755804,,,0.0
761837,,,0.0
763278,,,0.0
765707,,,0.0
770010,,,0.0
772139,ことがてにはないにちって,ja,1.0
778190,,,0.0
784115,,,0.0
790252,Eko Eko Azarak,eu,0.3973
794424,,,0.0
796284,,,0.0
797659,,,0.0
799600,,,0.0
804330,,,0.0
810760,,,0.0
814951,,,0.0
818793,,,0.0
825691,,,0.0
829361,M,en,0.556
833677,,,0.0
839347,,,0.0
845831,HE RANG,en,0.9938
849736,,,0.0
852593,,,0.0
854268,,,0.0
857250,,,0.0
862531,,,0.0
871836,,,0.0
877255,大鲨鱼,zh,1.0
879165,,,0.0
882791,,,0.0
889839,RAGTIME,en,0.8597
895499,,,0.0
900274,,,0.0
911700,新学樂の雲雷,zh-TW,0.9236
918621,LET'S STOP AT THE MORGUE,en,0.999
928397,,,0.0
932481,,,0.0
935076,マリア,ja,1.0
939823,,,0.0
942596,MOLAR,en,0.3824
946563,,,0.0
951269,,,0.0
955242,,,0.0
959993,,,0.0
965982,,,0.0
968127,,,0.0
974720,,,0.0
977634,,,0.0
977653,,,0.0
983280,,,0.0
986615,,,0.0
993921,,,0.0
996587,,,0.0
1003992,,,0.0
1012220,THREE KINGS,en,0.9913
1015416,,,0.0
1019996,,,0.0
1023262,,,0.0
1028623,,,0.0
1032152,,,0.0
1039801,,,0.0
1043848,,,0.0
1048232,,,0.0
1052849,,,0.0
1056861,,,0.0
1065769,,,0.0
1073917,,,0.0
1076692,,,0.0
1078474,,,0.0
1081790,,,0.0
1085079,,,0.0
1089838,,,0.0
1092348,,,0.0
1095565,Maataraani Mounamidhi,fi,0.2816
1099694,,,0.0
1103830,,,0.0
1108784,,,0.0
1113072,,,0.0
1117099,,,0.0
1120011,Namo Bhootatma,tl,0.505
1122220,9 24 27,en,0.01
1127143,MAMA,en,0.806
1136508,,,0.0
1141891,血の家,ja,1.0
1145846,,,0.0
1147586,,,0.0
1151565,,,0.0
1154187,,,0.0
1161738,,,0.0
1165927,,,0.0
1170057,,,0.0
1172571,,,0.0
1173781,车下的创伤,zh,1.0
1177462,,,0.0
1179996,চুরাচুরি,bn,1.0
1182750,,,0.0
1187964,,,0.0
1192386,,,0.0
1198870,,,0.0
1199661,EXCLUSION,en,0.9453
1202100,呪術廻戦,zh-TW,1.0
1205694,,,0.0
1209994,,,0.0
1216059,,,0.0
1221066,,,0.0
1225067,,,0.0
1229906,,,0.0
1231764,STASH,en,0.896
1236761,,,0.0
1240711,,,0.0
1243879,,,0.0
1246777,,,0.0
1251427,ida,mg,0.1919
1259442,,,0.0
1261861,,,0.0
1265611,,,0.0
1268401,心霊ドキュメンタリー 絶対に見てはいけない!,ja,0.9524
1272966,,,0.0
1280081,,,0.0
1281920,,,0.0
1285732,,,0.0
1288629,,,0.0
1291966,Broadcast Prohibited VTR,en,0.9803
1295750,新星曜鬼語電風通理社の学校七奇語第3卷,zh-TW,0.9964
1299043,,,0.0
1301196,,,0.0
1305606,,,0.0
1308084,,,0.0
1309905,,,0.0
1313326,,,0.0
1316590,,,0.0
1317480,,,0.0
1319195,蝶の夢,ja,0.9999
1321044,"the title text you actually see on the poster, or empty if none",en,0.9975
1321224,,,0.0
1324236,IBR A X TON,es,0.1731
1330099,,,0.0
1339336,A NIGHT,en,0.9704
1341660,,,0.0
1355282,Ade Raaga Ade Haadu,et,0.5394
1359373,,,0.0
1363600,,,0.0
1366746,,,0.0
1371850,,,0.0
1373402,SILENCE UNSEEN,en,0.9389
1376445,,,0.0
1379557,SPIDAL,en,0.2721
1380165,四谷怪談,zh-TW,1.0
1383207,,,0.0
1388434,,,0.0
1391118,TRAUMA,en,0.776
1395031,,,0.0
1396619,,,0.0
1401376,,,0.0
1411606,,,0.0
1416036,,,0.0
1422521,,,0.0
1428948,,,0.0
1433723,,,0.0
1436194,RUNAWAY VALLEY,en,0.9411
1441305,,,0.0
1450635,,,0.0
1456954,,,0.0
1458602,,,0.0
1464025,,,0.0
1468351,,,0.0
1475703,,,0.0
1481010,,,0.0
1484731,BLOOD STAB,en,0.9646
1489597,,,0.0
1494605,,,0.0
1497793,,,0.0
1503832,,,0.0
1505379,,,0.0
1509197,T,en,0.9996
1512747,,,0.0
1517731,,,0.0
1523101,大全教地のコース,ja,1.0
1531505,,,0.0
1537182,,,0.0
1542160,,,0.0
1545191,邻居,zh,1.0
1547725,,,0.0
1549019,Evil Night,en,0.9922
1552169,,,0.0
1557568,,,0.0
1562012,inosculate,en,0.7157
1565546,,,0.0
1569885,,,0.0
1573129,,,0.0
1575410,,,0.0
1580458,,,0.0
1585710,,,0.0
1590787,,,0.0
1594719,,,0.0
1598989,,,0.0
1602715,,,0.0
1605027,பத்திரகாளி,ta,1.0
1609975,,,0.0
1613258,,,0.0
1618858,NMB 48,ms,0.363
1623425,,,0.0
1630588,,,0.0
1632231,,,0.0
1636639,,,0.0
1640184,,,0.0
1646001,,,0.0
1649727,,,0.0
1654701,,,0.0
1658844,,,0.0
1661471,,,0.0
1665138,,,0.0
1668322,,,0.0
1675356,,,0.0
1680059,,,0.0
1687144,SKOTOS,lt,0.777
1690560,,,0.0
1695900,The Charybdis,en,0.9135
1700161,,,0.0
1703248,,,0.0
1707748,,,0.0
1712042,,,0.0
1715853,,,0.0
1720656,,,0.0
1722077,,,0.0
1723640,,,0.0
1730952,,,0.0
1734682,,,0.0
1739209,ROTTEN,en,0.854
17796,FREAKED,en,0.9981
26198,the keep,en,0.9999
35040,CROG,cy,0.785
53122,Chandramukhi,en,0.9624
66315,Aayiram Jenmangal,en,0.6389
85198,Frightmare,en,0.9412
99263,SCHIZOPHORENIAC,sv,0.3268
129465,HELLS,en,0.8156
166201,BOG,en,0.582
203009,BLACKWOOD EVIL,en,0.7213
240157,devadoothan,en,0.8651
254250,,,0.0
262872,COYOTE,en,0.8508
276748,,,0.0
297160,XX,en,0.5172
314364,sakthi,en,0.9178
322055,,,0.0
329134,massu,en,0.5125
336766,la leyenda de espantapajaros,es,0.9378
346986,,,0.0
361554,,,0.0
370808,,,0.0
383338,,,0.0
392193,,,0.0
398768,白い服 腹切り,ja,1.0
406269,,,0.0
415175,,,0.0
423870,Empire of Madness 2,en,0.8604
437265,,,0.0
447385,,,0.0
450515,夜半歌聲,zh-TW,1.0
457781,,,0.0
464879,CABIN28,en,0.9078
469867,,,0.0
478149,牙狼,zh,1.0
481726,,,0.0
483940,,,0.0
484627,,,0.0
490870,,,0.0
498580,Kanchana 3,en,0.6136
507489,,,0.0
513372,HOAX,es,0.8184
515627,,,0.0
522650,,,0.0
526783,我不吃若我如何刻息,zh,1.0
529139,,,0.0
531502,,,0.0
540306,,,0.0
547034,Vellinakshatram,en,0.9086
553054,,,0.0
557508,,,0.0
565441,,,0.0
567667,,,0.0
574790,,,0.0
582892,,,0.0
589635,,,0.0
597502,,,0.0
605635,,,0.0
609302,,,0.0
616347,,,0.0
626229,,,0.0
638210,彼女、お借りします,ja,1.0
641588,,,0.0
643889,,,0.0
650248,Nycto,en,0.9262
656147,,,0.0
662109,,,0.0
664748,,,0.0
669974,,,0.0
674943,,,0.0
678278,,,0.0
686086,,,0.0
690128,,,0.0
690658,,,0.0
694439,,,0.0
698826,,,0.0
713504,Blind Date,en,0.9673
719686,,,0.0
724919,,,0.0
728218,,,0.0
729631,,,0.0
733126,,,0.0
736369,,,0.0
742948,Piecesofme,de,0.5003
746661,,,0.0
749992,,,0.0
753158,,,0.0
756158,,,0.0
761953,,,0.0
763302,,,0.0
765878,,,0.0
770382,3 AM,en,0.5778
772312,,,0.0
778521,デビルクンのフィーラーード!!,ja,1.0
785097,,,0.0
790257,恐怖新聞,zh-TW,1.0
794630,,,0.0
796400,,,0.0
797924,,,0.0
799943,,,0.0
805201,,,0.0
810896,,,0.0
815279,,,0.0
819401,,,0.0
825893,,,0.0
829674,,,0.0
835786,巨蛛,zh,1.0
840603,,,0.0
846867,MAD GOD,en,0.8821
849774,,,0.0
852783,,,0.0
854328,魔試親片の悉りの合行のくるのくる,ja,1.0
857504,,,0.0
863171,TIXIE,fr,0.4181
872980,,,0.0
877600,சிண்ட்ரெலா,ta,1.0
879339,,,0.0
882965,,,0.0
889850,,,0.0
896161,,,0.0
901553,,,0.0
911708,子光のダィービッド,ja,1.0
921935,Ballabhpurer Roopkotha,en,0.8055
928782,,,0.0
932598,,,0.0
935097,,,0.0
939839,,,0.0
942888,,,0.0
947043,,,0.0
951980,,,0.0
955293,,,0.0
960424,,,0.0
966560,,,0.0
968202,,,0.0
974733,,,0.0
977635,,,0.0
977654,,,0.0
983471,,,0.0
987324,,,0.0
994082,,,0.0
996747,,,0.0
1004662,,,0.0
1012410,Teenage Ghost Girl,en,0.9794
1015505,,,0.0
1019999,,,0.0
1023716,,,0.0
1028653,,,0.0
1033095,,,0.0
1039898,,,0.0
1044115,驅魔錄2,zh-TW,1.0
1048512,,,0.0
1052857,,,0.0
1057228,Y,es,0.4911
1065934,,,0.0
1074141,花镜风月之鬼影,zh,1.0
1077097,,,0.0
1078479,,,0.0
1082344,,,0.0
1085386,,,0.0
1089959,,,0.0
1092519,,,0.0
1096076,FISHPISS,en,0.4451
1099767,,,0.0
1103867,,,0.0
1108895,,,0.0
1113573,,,0.0
1117424,,,0.0
1120062,,,0.0
1123503,BIG MILK,en,0.9962
1127560,八つ墓村,ja,1.0
1137251,GORE,en,0.3577
1141993,REPR EVE,en,0.7642
1145880,,,0.0
1148524,,,0.0
1151593,,,0.0
1155301,,,0.0
1162056,,,0.0
1166109,なまでこわすぎ!,ja,1.0
1170797,,,0.0
1172678,,,0.0
1173833,蛇与情侣,zh,1.0
1178529,絶叫怨霊 体感 肝試し,ja,1.0
1180354,พันธุ์ทอง,th,1.0
1182752,,,0.0
1189043,,,0.0
1192652,こわいおとぎばなし,ja,1.0
1198873,,,0.0
1200167,,,0.0
1202913,INSOMNIA,en,0.7451
1206152,,,0.0
1210047,Aranam,en,0.8302
1217141,,,0.0
1221574,,,0.0
1226341,怪談新耳袋 殴り込み!劇場版 東海道編,ja,1.0
1230719,,,0.0
1232099,,,0.0
1236998,都市伝説 恐怖の真相 外科医が語らない手術室の怖い話,ja,1.0
1240814,,,0.0
1244017,BUG,en,0.7917
1247181,,,0.0
1252768,quando o sangue flui,pt,0.9977
1259973,,,0.0
1262456,,,0.0
1265651,,,0.0
1269413,地獄番町 おやこ星,ja,1.0
1274134,I Live Here Now,en,0.9999
1280215,,,0.0
1282069,,,0.0
1287025,,,0.0
1289721,,,0.0
1292442,,,0.0
1295758,,,0.0
1300054,valo valo,eo,0.385
1301498,4:30,en,0.01
1305630,,,0.0
1308238,,,0.0
1310396,,,0.0
1313863,,,0.0
1316620,,,0.0
1317890,,,0.0
1319818,悪霊の午後,ja,0.999
1321049,,,0.0
1321236,,,0.0
1324818,,,0.0
1330573,,,0.0
1339480,,,0.0
1346557,,,0.0
1355307,,,0.0
1359914,,,0.0
1363688,,,0.0
1367277,,,0.0
1372620,,,0.0
1373749,,,0.0
1376681,,,0.0
1379699,,,0.0
1380585,,,0.0
1383323,Gennaro,it,0.2501
1388513,,,0.0
1393564,,,0.0
1395037,,,0.0
1397155,,,0.0
1401722,,,0.0
1411616,,,0.0
1416196,,,0.0
1422592,,,0.0
1430915,QIJE,hr,0.9798
1433843,Sodom Akne,da,0.3115
1436243,SPOOKSLAYERS,en,0.7231
1441945,,,0.0
1451499,BAD JEW,en,0.9884
1457403,TOUCAN,en,0.9404
1459576,,,0.0
1464438,,,0.0
1468451,,,0.0
1475831,,,0.0
1481630,,,0.0
1485535,,,0.0
1489860,HOMEMADE GATORADE,en,0.9086
1494779,,,0.0
1498858,,,0.0
1504291,,,0.0
1505977,,,0.0
1510207,VEX0,is,0.3474
1512881,PARASOMNIA,en,0.6194
1518779,,,0.0
1525341,,,0.0
1532737,,,0.0
1538195,,,0.0
1542478,,,0.0
1545266,,,0.0
1547879,INSETTICIDA,it,0.9067
1549709,PEE NAK,id,0.4411
1553167,,,0.0
1558100,ENEMY,en,0.787
1562272,,,0.0
1567014,,,0.0
1570005,,,0.0
1573785,,,0.0
1575519,homewreck/homesick/homegrown,en,0.9921
1580472,,,0.0
1586002,אשמתי,he,1.0
1591621,,,0.0
1595706,AN ITCH TO SCRATCH,en,0.9985
1599018,太平镇奇述,zh,1.0
1603066,禅人村の幽霊祭り,ja,1.0
1605028,,,0.0
1610201,,,0.0
1614906,,,0.0
1619416,,,0.0
1623427,,,0.0
1630590,,,0.0
1632504,贴贴变更的海场,zh,1.0
1638328,,,0.0
1641251,ghoststory,en,0.4913
1646124,TIGER'S RAMPAGE,en,0.948
1650124,,,0.0
1655042,学校の幽霊,ja,1.0
1659025,,,0.0
1662026,,,0.0
1665195,,,0.0
1668381,,,0.0
1676124,,,0.0
1681219,,,0.0
1687266,,,0.0
1691666,,,0.0
1696454,,,0.0
1700162,,,0.0
1703686,Mauviette,fr,0.9749
1707927,ആാഹലാദമ,ml,1.0
1712409,,,0.0
1715864,,,0.0
1720774,,,0.0
1722176,,,0.0
1723985,,,0.0
1731223,,,0.0
1734939,,,0.0
1739615,,,0.0
17874,LASERPLUST,de,0.2008
26587,Dread,en,0.9587
36166,DEVILMAN,en,0.4175
53459,F,en,0.935
71480,,,0.0
85646,ENTRANCE,en,0.9465
100241,"I, FRANKENSTEIN",en,0.845
134572,BLOOD RELATIONS,en,0.9942
166271,HAUNTeR,en,0.8123
211258,WAX,en,0.7337
243837,HOTEL,en,0.9323
255291,ANIM OS ITY,mg,0.2752
265067,VAMPIRE,en,0.8789
279237,Bake Jizo,en,0.9643
300143,彩虹人,zh,1.0
315708,,,0.0
322436,,,0.0
329951,فيلفيل,ar,0.9987
336809,SANGDI,tl,0.2852
347206,,,0.0
361945,,,0.0
370897,,,0.0
384197,,,0.0
392432,ENDLESS,en,0.8596
399118,Night People,en,0.9985
406275,,,0.0
418939,眼の奈想,zh,0.9997
424222,UFO,en,0.1831
438237,,,0.0
447722,,,0.0
450523,鬼殺手,zh-TW,1.0
458612,,,0.0
464890,,,0.0
469972,,,0.0
478819,,,0.0
482192,DAMSEL,en,0.807
484219,,,0.0
484644,,,0.0
491197,,,0.0
501753,,,0.0
507723,the,en,1.0
513665,Onaaigal Jakkiradhai,en,0.4351
515906,,,0.0
522987,INSIDE EVIL,en,0.9849
527132,CHUMBA,sw,0.3483
529409,,,0.0
532225,the shed,en,0.9996
541727,,,0.0
547078,,,0.0
553075,,,0.0
557513,,,0.0
565481,THE DECAYED,en,0.9939
568265,,,0.0
577214,,,0.0
582894,,,0.0
589637,,,0.0
600427,,,0.0
605802,8,en,0.01
609323,河原崎家の一族,ja,1.0
616769,,,0.0
630560,,,0.0
638988,,,0.0
642649,LEVEL,en,0.9183
644665,,,0.0
652441,,,0.0
657191,,,0.0
662509,,,0.0
665835,,,0.0
670171,,,0.0
675526,,,0.0
679785,,,0.0
687281,,,0.0
690129,,,0.0
690732,,,0.0
694441,,,0.0
699317,,,0.0
715951,,,0.0
719703,,,0.0
725836,,,0.0
728236,,,0.0
729975,,,0.0
733222,,,0.0
738043,,,0.0
743240,,,0.0
746971,,,0.0
750415,7,en,0.01
753248,活死人,zh,1.0
756673,,,0.0
762305,,,0.0
763320,,,0.0
766162,,,0.0
770491,,,0.0
773620,,,0.0
780535,,,0.0
786018,,,0.0
791038,,,0.0
795939,,,0.0
796401,,,0.0
797928,,,0.0
800137,,,0.0
806715,,,0.0
811825,,,0.0
816311,,,0.0
821418,,,0.0
826092,,,0.0
829882,,,0.0
836294,Dumbo,en,0.4321
840805,,,0.0
