id,title,model,text_you_read,verdict,reason,error
1492635,Getaway,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
1495718,Baljjeo,us.amazon.nova-pro-v1:0,BALJJEO,match,the title text on the poster matches the catalog listing,
1499799,Slop.,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
1504677,Traveler discovers a Woman running from her Husband & In-laws but then...,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1506946,A Day in Hell,us.amazon.nova-pro-v1:0,,no_title_on_poster,No legible title text is present on the poster.,
1510609,All Hail Sacrifice,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the poster,
1516591,Uncanny Valley,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1520017,Onionhead,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1529067,Dinosaur Farm B&W,us.amazon.nova-pro-v1:0,,no_title_on_poster,no legible title text found on the poster,
1535813,Gays vs Lesbians.,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
1540162,Where is the egg?,us.amazon.nova-pro-v1:0,,no_title_on_poster,no legible title text present on the poster,
1544051,Ecstasy of the Broken Chalice,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1546574,The Lab Incident,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1548141,Fake Documentary “Q”: Film Inferno,us.amazon.nova-pro-v1:0,Q,match,the letter Q is clearly visible on the poster,
1550778,The Disappearing Man,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the image,
1553741,Ne paniquez pas.,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1558468,Shambhala,us.amazon.nova-pro-v1:0,Shambhala,match,the title text on the poster matches the cataloged film title,
1563653,Plughole,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the image,
1568448,Ghost Coast,us.amazon.nova-pro-v1:0,鬼泣海岸,mismatch,the title text on the poster does not match the cataloged film title 'Ghost Coast',
1571171,Donut Do It!,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the poster,
1574634,Fur,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1579014,BUTCHERTIMÉSUP,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
1582037,Who Goes There?,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is present on the poster.,
1586421,bouquet,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no legible title text on the poster,
1593740,Cookie Cutter,us.amazon.nova-pro-v1:0,COOKIE CUTTER,match,the title text on the poster matches the catalog entry,
1598383,'The Aphorisms of the Circus',us.amazon.nova-pro-v1:0,Aphorisms of the Circus,match,The title text on the poster matches the catalog listing.,
1601123,Attrition,us.amazon.nova-pro-v1:0,Attrition,match,The title text on the poster matches the catalog listing.,
1604555,[Untitled] - Ébauche,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
1607008,Haunted by your shadow,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
1610847,Godflesh,us.amazon.nova-pro-v1:0,GONFLESH,mismatch,"The title on the poster is 'GONFLESH', not 'Godflesh'.",
1616160,Scorching,us.amazon.nova-pro-v1:0,Scorching,match,The title text on the poster matches the catalog listing.,
1621268,Obelisk - Why Do You Keep Us Here,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
1624513,Scary Story,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the poster,
1630859,Between Matina,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
1633457,Hair Dreams,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text visible on the poster,
1639192,The Chopper,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1642656,Desight,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the image,
1648343,Red Herring's Found Footage Nightmare,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1651331,1...2...3... Kamera... Akcja!,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is visible on the poster.,
1656117,Refém,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the image,
1659315,Scary And Strange,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1662480,"Wilno, 1926",us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1666912,Avoidant Attachment,us.amazon.nova-pro-v1:0,AVOIDANT ATTACHMENT,match,the title text on the poster matches the catalog listing,
1671363,My Street,us.amazon.nova-pro-v1:0,,no_title_on_poster,No visible title text on the poster.,
1678301,Órbita Digital,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the image,
1685843,When You Hear Hoofbeats,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1689911,The Cat's House,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1692539,Baby,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1699061,Happily Ever After,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is present on the poster.,
1701314,Flooded Moonlight,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1706830,Mimic,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the image,
1708493,Tainted Blood,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
1713418,The Dead Mall,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
1718361,DOOM,us.amazon.nova-pro-v1:0,DOOM,match,The title text on the poster matches the catalog listing.,
1721262,INGRESS LABYRINTH,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1722702,Devour,us.amazon.nova-pro-v1:0,DEVOUR,match,the title text on the poster matches the catalog entry,
1727347,A PAPA-ALMA (A Short Film),us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1732440,Sham Nation,us.amazon.nova-pro-v1:0,僵尸国度,mismatch,the title text on the poster does not match the cataloged title 'Sham Nation',
1737111,Nostalgia (or The Kenopsic Anemoia of the Mind),us.amazon.nova-pro-v1:0,,no_title_on_poster,the image contains no legible text,
1742312,The Untitled Bigfoot Short,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
9669,Ringu 2,us.amazon.nova-pro-v1:0,RING,mismatch,the title on the poster is not the same as the cataloged film title,
20215,Boo,us.amazon.nova-pro-v1:0,BOO,match,the title text on the poster matches the cataloged film title,
28780,Deathmaster,us.amazon.nova-pro-v1:0,the deathmaster,match,the title on the poster matches the cataloged film title,
47957,Madman,us.amazon.nova-pro-v1:0,MADMAN,match,the title text on the poster matches the catalog entry,
56915,Blown,us.amazon.nova-pro-v1:0,BLOWN,match,the title text on the poster matches the catalog entry,
79624,Curse,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
90063,Vampires in Havana,us.amazon.nova-pro-v1:0,VAMPIRES IN HAVANA,match,the title text on the poster matches the catalog listing,
123107,Hellbenders,us.amazon.nova-pro-v1:0,Hellbenders,match,The title 'Hellbenders' is clearly visible on the poster.,
152357,Kana Kanmani,us.amazon.nova-pro-v1:0,Kana Kanmani,match,the title text on the poster matches the catalog entry,
194759,Reel Horror,us.amazon.nova-pro-v1:0,Reel Horror,match,The title text on the poster matches the catalog listing.,
233203,Hong Kong Criminal Archives - Female Butcher,us.amazon.nova-pro-v1:0,女衛刀,match,chinese title matches catalog title 'female butcher',
250417,Clay,us.amazon.nova-pro-v1:0,CLAY,match,the title text on the poster matches the catalog entry,
257567,Vanished: Age 7,us.amazon.nova-pro-v1:0,消えた７日間,mismatch,the title text on the poster is different from the catalog listing,
269588,Km 31-2,us.amazon.nova-pro-v1:0,km31,mismatch,"the title on the poster is 'km31', not 'Km 31-2'",
285981,A Dead Man Visits the Living,us.amazon.nova-pro-v1:0,,no_title_on_poster,No English title text is present on the poster.,
306951,Haunted House,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
317873,Adam,us.amazon.nova-pro-v1:0,DTM,mismatch,The title text on the poster does not match the catalog title 'Adam'.,
327568,We're in a Fight,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
330425,Kanchana 2,us.amazon.nova-pro-v1:0,Kanchana 2,match,the title text on the poster matches the catalog entry,
343041,Lola,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
353127,Exit,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
369452,Squid Festival,us.amazon.nova-pro-v1:0,SQUID,match,the title 'SQUID' is clearly visible on the poster,
377787,The Present,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
387737,Maria's Stomach,us.amazon.nova-pro-v1:0,マリアの胃袋,match,The title text on the poster matches the catalog listing 'Maria's Stomach'.,
394860,Grimewave: Cockface III,us.amazon.nova-pro-v1:0,GRIMEWAVE,mismatch,the catalog title includes ': Cockface III' which is not on the poster,
401560,View,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
411279,Pretham,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
421197,Ghost of Nang Fa Thani,us.amazon.nova-pro-v1:0,phinfathan,mismatch,the title text on the poster is different from the catalog listing,
426293,The Detail,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
443151,Crocodile Man 2,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
447728,Nightmare Scoop,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
452250,Sivalinga,us.amazon.nova-pro-v1:0,Sivalinga,match,The title text on the poster matches the catalog listing.,
459856,The Pink Egg,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
466266,In the Park,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
473786,D. Jaime or the Portuguese Night,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is visible on the poster.,
480406,Açúcar,us.amazon.nova-pro-v1:0,AÇÚCAR,match,the title text on the poster matches the cataloged film title,
482919,The Anonymous Phone Call,us.amazon.nova-pro-v1:0,匿名電話,match,the title on the poster matches the catalog entry,
484396,Gargoyle,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
486515,The Gruesome Twosome,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
494445,Bloodrape,us.amazon.nova-pro-v1:0,BLOODRAPE,match,the title text on the poster matches the catalog listing,
505330,The Mother's Island,us.amazon.nova-pro-v1:0,,no_title_on_poster,No English title text is visible on the poster.,
508388,Rodentia,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
514277,Mara,us.amazon.nova-pro-v1:0,MARA,match,the title text on the poster matches the catalog listing,
517226,Book of the Dead,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
524432,Devil Boy,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
528325,Exhumiert und Beschnitten,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
530253,D Is for Deloused,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
534478,tHE bIRTh of bRAiNFly,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
542580,Investigation 13,us.amazon.nova-pro-v1:0,13 INVESTIGATION,match,the title text on the poster matches the catalog entry,
549707,Time Cube,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
555455,Beautiful Eyes,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
558899,Refuge II: The Ice Path,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
566325,Terrified Woman,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
570453,The Picture of Dorian Gray,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on this poster,
578897,Muffin,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
584682,Daydream,us.amazon.nova-pro-v1:0,Daydream,match,The title 'Daydream' matches the catalog listing.,
592989,Memento Mori,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
603644,In the Hours of Darkness,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
607137,Momo,us.amazon.nova-pro-v1:0,momo,match,the title text on the poster matches the catalog listing,
612811,Lingchi: Echoes of a Historical Photograph,us.amazon.nova-pro-v1:0,凌遲——一張歷史照片的回聲,match,the title text matches the catalog entry,
622488,Gegege no Kitaro: The Great Yokai War,us.amazon.nova-pro-v1:0,魚克のキタロ　大外魚戦争,mismatch,the title on the poster is different from the cataloged title,
634171,Mãe Querida,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the poster,
639571,Skin and Bones,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
643377,Epilepsy,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is present on the poster.,
648473,Desirella,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
653355,Zombie Massacre,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
657891,Eve,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
664049,Jasu,us.amazon.nova-pro-v1:0,JASU,match,The title text on the poster matches the catalog listing.,
667459,Schizo (Redux),us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the image,
672043,Masque of the Red Death,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the poster,
676292,Smile Guide 2 - How To Make From  Paper,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
680793,Micromeo,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
687859,Limp,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is visible on the poster.,
690136,Psycho Messenger,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
691223,Ruptured,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
695256,Obeah,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
706199,Ice Breakers,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the image,
719276,Viy,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
722635,Firehead,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
726062,The Musical Chairs,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the image,
728872,U Is for Unearthed,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the image,
730627,Abstract Horror,us.amazon.nova-pro-v1:0,,no_title_on_poster,the image is too blurry to make out any text,
735504,Derailed,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
741592,Cyst,us.amazon.nova-pro-v1:0,cyst,match,the title on the poster matches the catalog listing,
745047,Static Tears,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is visible on the poster.,
747923,Torgo Kills / Torgo Lives,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the image,
751401,Pork Chop,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
753726,Halloween Party,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
758547,Surreptitious,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
762741,Mouthless (Gusła),us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
764923,Honto ni Atta Gakkou Kaidan,us.amazon.nova-pro-v1:0,知たくのあって学校雲堂,match,the title text on the poster matches the cataloged title,
767243,Optica,us.amazon.nova-pro-v1:0,OPTICA,match,The title text on the poster matches the catalog listing.,
771266,The Wesley Verbank Octagon,us.amazon.nova-pro-v1:0,,no_title_on_poster,"The image does not depict a movie poster, so no title text is present.",
775381,Goodbye,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
782575,Que votre empire s'étende,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
788376,Complex Bereavement,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no film poster or title text present in the image.,
792505,The Alien Autopsy,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the poster,
795987,Love Bites,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
797047,BORN BY MYSELF,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
798823,The Retneprac 2,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
801527,Checkmate,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no movie poster in this image,
809703,Dining Room or There is Nothing,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
812822,Feast of Burden,us.amazon.nova-pro-v1:0,FEAST OF BURDEN,match,The title text on the poster matches the catalog listing.,
817514,Lesson 9,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the image,
823491,Out of Darkness,us.amazon.nova-pro-v1:0,OUT OF DARKNESS,match,the title text on the poster matches the catalog exactly,
827797,Lady of the Lake,us.amazon.nova-pro-v1:0,,no_title_on_poster,no legible title text found on the poster,
831186,Repugnant Mutilation,us.amazon.nova-pro-v1:0,REPUGNANT MUTILATION,match,the title text on the poster matches the catalog listing,
836795,Solitudo,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
843784,Observa la silla de terror,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the poster,
849268,Dreaming to Accept Reality,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
850372,Ş,us.amazon.nova-pro-v1:0,S,mismatch,the title on the poster is different from the catalog,
853979,Permanentes Diarrhö und Hämorrhoiden,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
856091,Ghost Puncher,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no movie poster in this image,
860458,Overnight. Friday,us.amazon.nova-pro-v1:0,HOMUNCULUS,mismatch,the title on the poster is different from the catalog listing,
868551,The Pocong Shroud Ghost,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is visible on the poster.,
875137,Opsomania,us.amazon.nova-pro-v1:0,,no_title_on_poster,The image does not contain a movie poster with visible title text.,
878844,The Plumber,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
882218,Wolf Pup,us.amazon.nova-pro-v1:0,WOLFUP,mismatch,The title text on the poster is missing a space between 'WOLF' and 'UP'.,
887924,UNINVITED,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
893439,Perdigotos da Discórdia,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
899123,Kaibyo Saga Sodo,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
910807,Fukt,us.amazon.nova-pro-v1:0,FURT,mismatch,the title on the poster is not the same as the cataloged film title,
917791,GeishaCop: Fearsome Geisha Corps - Go to Hell,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
926074,Magic Man,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
931325,The Howl of Winterland,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
934630,A Midnight Episode,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the image,
938251,A Fool's Wit,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
941189,Nav,us.amazon.nova-pro-v1:0,HAB,mismatch,the title on the poster does not match the cataloged film title 'Nav',
943600,Flesh and blood,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the image,
950778,AI,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on this image,
954439,Fat Fleshy Fingers,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the poster,
958590,An Alien Claymation,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the poster,
963824,Eyes on You,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the poster,
967814,DAISUKE ICHIBA Anime 2,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
973120,H.P. Lovecraft's The Terrible Old Man,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the poster,
977500,library,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
977649,Trapped Under a House,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is visible on the poster.,
980702,Ouroboros,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is present on the poster.,
985615,Shine: Puppet Horror Short,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
991825,Thursday Night Special,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
994640,Sustained Nightmare,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no legible title text on the poster,
999981,Death Cabin,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1006930,Las Manos Que Ríen,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1013870,Kids vs. Aliens,us.amazon.nova-pro-v1:0,KIDS VS ALIENS,match,the title text on the poster matches the catalog exactly,
1017612,The World You Don't Know: A Mysterious Love Story,us.amazon.nova-pro-v1:0,知らない世界のミステリアスな恋,mismatch,the title text on the poster is different from the catalog title,
1022680,Sticky Sock,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the image,
1027409,Panorama horror,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the image,
1029686,Drowners,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is present on the poster.,
1035936,There Is No Such Thing As Home,us.amazon.nova-pro-v1:0,,no_title_on_poster,No legible title text is present on the poster.,
1042720,Sympathy for the Devil,us.amazon.nova-pro-v1:0,SYMPATHY FOR THE DEVIL,match,the title text on the poster matches the catalog listing,
1048140,Don Cheadle is Captain Planet - Part 2,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the image,
1049935,Tokyo Videos of Horror 23,us.amazon.nova-pro-v1:0,東京残酷映像23,match,The title 'Tokyo Videos of Horror 23' matches the text on the poster.,
1054626,The Bhootnii,us.amazon.nova-pro-v1:0,the bhootnii,match,the title on the poster matches the catalog listing,
1061032,Ophelia,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1068425,Wild Duck,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1074648,One Winter's Night,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1078318,Blood Daughter,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1079928,Subliminal,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1083771,Women's Crime Records: Edo Torture Punishment Chronicles,us.amazon.nova-pro-v1:0,江戸 女犯 責め 絵巻,mismatch,the title text on the poster does not match the cataloged title,
1086851,Aradia,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is visible on the poster.,
1091669,ATAMA,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is visible on the poster.,
1094206,Social Butterfly,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1098173,Animal Me,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1102006,Angels of Death - Final Cut,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1106982,15/05/11 - ABANDONED GRAIN ELEVATOR,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1111255,Prying Eyes,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1115700,The Angel of Forms,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the image,
1118899,Liminal II,us.amazon.nova-pro-v1:0,Liminal,mismatch,"The title on the poster is 'Liminal', not 'Liminal II'.",
1121583,Vesania,us.amazon.nova-pro-v1:0,,no_title_on_poster,No legible title text is present on the poster.,
1126010,Plot Front,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1134427,Profondo,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1140766,The Carpal Tunnel of Love,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1144719,Okamuro-san,us.amazon.nova-pro-v1:0,おかむろさん,match,the title text on the poster matches the catalog entry,
1146740,WRAAK,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
1150649,Visitor,us.amazon.nova-pro-v1:0,访客,match,The title text on the poster matches the catalog title 'Visitor' when translated.,
1151960,Ghost Killing,us.amazon.nova-pro-v1:0,鬼殺,mismatch,the title text on the poster is not 'Ghost Killing',
1159534,The Amazing Life of Hops,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1164853,Angaaragan,us.amazon.nova-pro-v1:0,அங்காரகன்,match,the title on the poster matches the catalog entry,
1168088,Screwed,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1172010,Hydro-Samuel,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1173424,The Ghost Chasers,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
1174494,The Haunted House,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1179729,Pi Kaew Nang Hong,us.amazon.nova-pro-v1:0,Pi Kaew Nang Hong,match,the title text on the poster matches the catalog listing,
1180853,Autorretrato,us.amazon.nova-pro-v1:0,Autorretrato,match,The title text on the poster matches the catalog listing.,
1185950,Black Forest,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
1190953,The Mystery of Nam Prai,us.amazon.nova-pro-v1:0,MASSAGER WITHINISTER,mismatch,the title on the poster does not match the cataloged title,
1198050,Tree Ghost Story,us.amazon.nova-pro-v1:0,木霊の森,mismatch,the title text on the poster is different from the cataloged title,
1199364,Emma,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
1201198,7,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1204908,Shin Kaishaku Banchō Sarayashiki - Okiku-dera: Temple,us.amazon.nova-pro-v1:0,新解釈・番町皿屋敷,match,the title on the poster matches the catalog entry,
1207227,Cruel Sea,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
1213180,Sang Remords,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
1220252,The Pointy Slippers,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the movie poster.,
1223546,Strawberry Lemonade,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1228784,Squareworld (Short Version),us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1231268,Kyoto Yokai Map 1: A 900-Year-Old New Bride Living in Sagano,us.amazon.nova-pro-v1:0,東京外登マプ1　日本の㤀年の新婗にってかるさが郷,match,the title text on the poster matches the catalog entry,
1234069,Flame,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the image,
