id,title,poster_path,nova_blood_gore,nova_violence,nova_sexual_content,nova_sensitive,nova_moderation_notes,rek_gore,rek_violence,rek_mod_weapons,rek_nudity,rek_suggestive,rek_mod_raw,flagged,flag_reasons,error
402721,Lollipop,/nUKMjASrMD2MNtv679T04rZvigy.jpg,0.0,0.0,0.0,,glowing green text on black background,0.0,0.0,0.0,0.0,0.0,,0,,
403654,Troublesome Night 13,/peifKhU3JkX81AgEm3QT6RpciOm.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
394860,Grimewave: Cockface III,/aAaxkwfBC5igTgdDpsRmQPGNFUm.jpg,0.9,0.9,0.1,violence|gore,Poster depicts graphic violence and gore.,0.7554,0.7913,0.0,0.0,0.0,Weapon Violence:0.79|Graphic Violence:0.79|Violence:0.79|Blood & Gore:0.76|Non-Explicit Nudity of Intimate parts and Kissing:0.54|Non-Explicit Nudity:0.54|Partially Exposed Female Breast:0.54,1,nova_blood_gore>=0.5|nova_violence>=0.5|rek_gore>=0.4|rek_violence>=0.4,
406591,Hunters' Sense of Touch,/9oOLiXuzGRWgBjaZ8W6yia5NIZw.jpg,0.0,0.0,0.0,,poster is suggestive but does not depict sexual content,0.0,0.0,0.0,0.0,0.0,Non-Explicit Nudity of Intimate parts and Kissing:0.95|Non-Explicit Nudity:0.95|Exposed Male Nipple:0.95|Explicit:0.92|Explicit Sexual Activity:0.92,0,,
399118,Night People,/o7pscyTogn8Rob1mkF1FIHUgIz9.jpg,0.0,0.0,0.0,,"Poster features a face with a surreal, ethereal quality.",0.0,0.0,0.0,0.0,0.0,,0,,
411279,Pretham,/gzjXkR4nxfNz0AWCJgS7lZ49nlP.jpg,0.0,0.0,0.0,,"Poster has a ghostly figure and a laptop, suggesting a supernatural theme.",0.0,0.0,0.0,0.0,0.0,,0,,
423870,Empire of Madness,/7mP5cB6T1k62gLu1B0QSE0G5Sa4.jpg,0.0,0.0,0.0,,scary face on poster is not gory or violent,0.0,0.0,0.0,0.0,0.0,,0,,
396818,Visa to Hell,/5D35xFeHdHMboIpz5oU9FD1k9Pe.jpg,0.0,0.0,0.0,,,0.0,0.8445,0.0,0.0,0.0,Weapon Violence:0.84|Graphic Violence:0.84|Violence:0.84,1,rek_violence>=0.4,
424222,UFO: It Is Here,/2GnEKeMaO4nwv9y5ijLgoHkCYIq.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
418939,The Eye's Dream,/29jWQqbENRCfGeo3iM5HPyQwbw7.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
422406,Red Account: My Bloody Angel,/siDy5KCYEVOHvqp9V247LE8jWhC.jpg,0.9,0.9,0.0,violence|gore,poster shows blood and gore,0.9551,0.9551,0.0,0.0,0.0,Blood & Gore:0.96|Graphic Violence:0.96|Violence:0.96|Non-Explicit Nudity of Intimate parts and Kissing:0.67|Non-Explicit Nudity:0.67|Exposed Male Nipple:0.67,1,nova_blood_gore>=0.5|nova_violence>=0.5|rek_gore>=0.4|rek_violence>=0.4,
422947,Snow Woman,/x91e6wIHRZ5vJqHHYrdZfPg2Gs5.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
390674,Female Harakiri: Glorious Death,/fvwrnUvdek6YhtTqomxCfU6M5sS.jpg,0.0,0.0,0.0,,"woman in traditional dress, no visible skin",0.0,0.0,0.0,0.7651,0.0,Explicit:0.77|Exposed Female Nipple:0.77|Explicit Nudity:0.77,1,rek_nudity>=0.4,
423344,Eko Eko Azarak: R-Page,/ugUGssJKWkJJkuLBvFGqjL6kwWe.jpg,0.0,0.0,0.0,,Flames and fire are present in the image.,0.0,0.0,0.0,0.0,0.0,,0,,
426063,Nosferatu,/5qGIxdEO841C0tdY8vOdLoRVrr0.jpg,0.0,0.0,0.0,,"A woman in a dark, gothic-style poster.",0.0,0.0,0.0,0.0,0.0,,0,,
413951,The Faceless Man,/43qo3fsxWYgP2iLQTRB0lPQ1CrX.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
412102,Nenjam Marappathillai,/3hw8exDODhg55Gk046t4Igyr6dC.jpg,0.0,0.0,0.0,,"A man and a child are shown in a close-up, with no sensitive content.",0.0,0.0,0.0,0.0,0.0,,0,,
412333,Mohini,/fFTbwRo3vYvewwMDEalgDJcx5F8.jpg,0.0,0.0,0.0,,The poster depicts a fantasy character with weapons.,0.0,0.0,0.0,0.0,0.0,,0,,
450157,Urban Spirit Legend: Psychic Factory,/13CAyvgZuB6RpQTOdGC0Vupg1af.jpg,0.0,0.0,0.0,,A person in a dark room with a light on the ceiling.,0.0,0.0,0.0,0.0,0.0,,0,,
448194,Pyewacket,/3ET9MWmIx2ny2KP5mqY9ceb0WxF.jpg,0.0,0.0,0.0,gore,blood on hands and on the ground,0.0,0.0,0.0,0.0,0.0,,0,,
443151,Crocodile Man 2,/3NU4v1k9beeXV8SuUroEuWlZ95J.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
458716,Juego de niñas,/ec0AVhjY7TfH77NkdQZt7CFp3yH.jpg,0.0,0.0,0.0,,"poster is a collage of three images, one of which is a woman in a bikini",0.0,0.0,0.0,0.0,0.0,Explicit:0.91|Explicit Sexual Activity:0.91,0,,
450523,The Ghostly Murderer,/2s2wne5MwwtgqB1fuPvUl1kwxOV.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
431109,Inhumanwich!,/6hyd50wCk9cOz642IBy6P0TTDeu.jpg,0.8,0.8,0.0,gore|violence,Poster depicts a hamburger with teeth and blood.,0.0,0.0,0.0,0.0,0.0,,1,nova_blood_gore>=0.5|nova_violence>=0.5,
452472,Insomnia,/aarqNFQ0mYaU33W05cyhvtPu9Pb.jpg,0.0,0.0,0.0,,A man's face is shown in the bottom half of the poster.,0.0,0.0,0.0,0.0,0.0,,0,,
437265,The Gods Have a Nervous Breakdown,/gpdAIQROkA0kbkLl5oy9FDHbDqv.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
450515,The Night the Spirit Returns,/5VneBc1G7TpeyM7NLlx8tA1tioe.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
450934,Mokdugi Video,/r5ZszrH0WDnclIr6NuvLieX3U3Y.jpg,0.0,0.0,0.0,,"dark, stylized face with red text",0.0,0.0,0.0,0.0,0.0,,0,,
464261,Heaven and Hell,/dD0X5DMmZxqzsF8NsX8GWgiwaJJ.jpg,0.0,0.0,0.0,,poster is not explicit or gory,0.0,0.0,0.0,0.0,0.0,,0,,
421197,Ghost of Nang Fa Thani,/tIcNLsWnbUMto2QLGtuM39gKXyK.jpg,0.0,0.0,0.0,,poster shows a woman in a bra,0.0,0.0,0.0,0.0,0.0,Non-Explicit Nudity of Intimate parts and Kissing:0.97|Non-Explicit Nudity:0.97|Exposed Male Nipple:0.97,0,,
432916,The Ghost Photo Club,/hOiErt8dojhS06jhhvvtz951glb.jpg,0.0,0.0,0.0,,poster shows a knife and blood splatters,0.0,0.0,0.0,0.0,0.0,,0,,
440444,Piercing,/1iDIFMzYxY25X25KDeARA6VoDl3.jpg,0.0,0.0,0.0,,red drops on poster suggest blood,0.0,0.0,0.0,0.0,0.0,,0,,
452250,Sivalinga,/vUOTPPqEmvYDC2BZJEMJTMp2sMm.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
450512,Strange Tale at Midnight,/c5B11wANq7klhibH868I7XCP0Do.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
464879,Cabin 28,/crvqys951H0yVoPR38oSg6YAxSj.jpg,0.0,0.0,0.0,,scary clown mask on man holding a machete,0.0,0.0,0.0,0.0,0.0,,0,,
468014,Mythily Veendum Varunnu...,/ki5BY9BM4NPzQrH0INkGauWvgna.jpg,0.9,0.9,0.0,violence|gore,poster shows a woman with blood on her face,0.0,0.0,0.0,0.0,0.0,,1,nova_blood_gore>=0.5|nova_violence>=0.5,
478149,GARO: Fang of God,/ouhNC5r3YUrV6bXzEkhMwWq5xcs.jpg,0.0,0.0,0.0,,a man holding a sword,0.0,0.9183,0.5286,0.0,0.0,Weapon Violence:0.92|Graphic Violence:0.92|Violence:0.92|Weapons:0.53,1,rek_violence>=0.4,
479876,Emma,/aEYhZkU4vbAGUR5gk9tgbDAlLOM.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
505330,The Mother's Island,/2q2DjSVGJ3q7K9n4N8Q9hynFCdR.jpg,0.0,0.0,0.0,,A face in the dark with red text.,0.0,0.0,0.0,0.0,0.0,,0,,
506952,Raydon,/aDDBehNiRIlv124ZVn2h7fQWbfv.jpg,0.9,0.0,0.0,gore,stylized blood drips from the text,0.0,0.0,0.0,0.0,0.0,,1,nova_blood_gore>=0.5,
480529,Popstars,/48PUh44vsWwkndURnrBSNvIhZJX.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
496292,Umbilical Glue,/5cjMxLXAqLerIBC8h3IkomRyJmf.jpg,0.0,0.0,0.0,,stylized graphic of intestines with text,0.0,0.0,0.0,0.0,0.0,,0,,
498062,Luz,/5xLen4n8FYYjW2HhBG2rtvFMUZw.jpg,0.0,0.0,0.0,,"Two men in a close-up, one with a glowing eye.",0.0,0.0,0.0,0.0,0.0,,0,,
482192,Damsels,/lHHrYLhQUzFAMpRU0GG9nJ7j8Uf.jpg,0.0,0.0,0.0,,A horror movie poster with a dark and eerie atmosphere.,0.0,0.0,0.0,0.0,0.0,,0,,
485789,Bhaagamathie,/quGwnd4DjXOX25aLwuuRJJ5YmlS.jpg,0.1,0.1,0.0,violence,"blood on face, but not graphic",0.0,0.0,0.0,0.0,0.0,,0,,
494445,Bloodrape,/lVe6ULe2WmWAjfpUMgYuDc7U5WK.jpg,0.0,0.0,0.0,,poster is black and white with no graphic content,0.0,0.0,0.0,0.0,0.0,,0,,
513372,Hoax,/hK7s0dsNLGyEFokHyvyyTj1KCYL.jpg,0.0,0.0,0.0,,Poster is a graphic design with no explicit content.,0.0,0.0,0.0,0.0,0.0,,0,,
483417,Dark Side of the Light,/amTtwrbsWycKmrYMDa3Rkm18y7m.jpg,0.0,0.0,0.0,,A woman's face is visible through a window.,0.0,0.0,0.0,0.0,0.0,,0,,
484499,Keep Out of Danger,/7dP4lOh1iJCvjbOLdOjtfgDgTeA.jpg,0.0,0.0,0.0,,"poster depicts a scythe and blood, but not gore or violence",0.0,0.0,0.0,0.0,0.0,,0,,
485751,Agony,/gRs9xjisdmbsh68yYgXFoeHhbhL.jpg,0.0,0.0,0.0,,poster has red splotches that suggest blood,0.0,0.0,0.0,0.0,0.0,,0,,
512270,Shadow,/8dwiSVq9v7AQXGwQ1UFwzU161O0.jpg,0.0,0.0,0.0,,A hand holding a knife in a dark room.,0.0,0.0,0.0,0.0,0.0,,0,,
463532,Raktharakshassu,/cO6gQVEn4A1WVuk4GUrNocSVQqP.jpg,0.0,0.0,0.0,,Statue of a woman in a tropical setting.,0.0,0.0,0.0,0.0,0.0,,0,,
482919,The Anonymous Phone Call,/k2QuYeeWwW3XGIiORdRsz3GGo9u.jpg,0.0,0.0,0.0,,Poster is a cartoon illustration.,0.0,0.0,0.0,0.0,0.0,,0,,
522987,Inside Evil,/tYK9uDtbVGcwbIhPshAN2jvLK0.jpg,0.0,0.0,0.0,,The text is stylized to look like blood.,0.0,0.0,0.0,0.0,0.0,,0,,
513665,Onaaigal Jakkiradhai,/t5OpwwYn5DiH94xhCjUTHu5iJKJ.jpg,0.0,0.0,0.0,,poster depicts a girl with blood on her face,0.0,0.0,0.0,0.0,0.0,,0,,
525490,Shadowland,/tWoW6B8ZfUjbt6iCUwQnB274uL1.jpg,0.0,0.0,0.0,,a dragonfly is shown in silhouette,0.0,0.0,0.0,0.0,0.0,,0,,
526677,The Rope Maiden,/hKph3O2MNvqeKyLLIvxtIc4KixR.jpg,0.9,0.1,0.1,gore|nudity,Poster depicts a nude woman with blood and gore.,0.0,0.0,0.0,0.9385,0.0,Explicit:0.94|Exposed Female Nipple:0.94|Explicit Nudity:0.94|Exposed Female Genitalia:0.42,1,nova_blood_gore>=0.5|rek_nudity>=0.4,
526783,I Will Never Forgive,/pXzRSkDrJLql4CoY1fveT3XXi5E.jpg,0.0,0.0,0.0,violence,woman with bruised face and blood on her nose,0.9315,0.9315,0.0,0.0,0.0,Blood & Gore:0.93|Graphic Violence:0.93|Violence:0.93,1,rek_gore>=0.4|rek_violence>=0.4,
480406,Açúcar,/n5RQldxwOHNVzLIMgSNa07hDILH.jpg,0.0,0.0,0.0,,A person is shown with a sword.,0.0,0.0,0.0,0.0,0.0,,0,,
498580,Kanchana 3,/r01e7wDHHFl2WaXBBzMhGoZg50t.jpg,0.9,0.9,0.0,gore|violence,Poster depicts a man with blood and gore on his face.,0.0,0.0,0.0,0.0,0.0,,1,nova_blood_gore>=0.5|nova_violence>=0.5,
514101,Ambassador of Hell,/zQlLbnPMRJHHzeBVdSm9q0CMk8l.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
528146,Aathma Bandhana,/18sQwFf25QLdzkzFrZ1FdpYq0yW.jpg,0.0,0.0,0.0,,a woman holding a weapon,0.0,0.0,0.0,0.0,0.0,,0,,
527132,Chumbo,/sUzdqgPvQHKQ9J2nEDpph69EAh7.jpg,0.0,0.0,0.0,,Poster is a closeup of a face with mouth open.,0.0,0.0,0.0,0.0,0.0,,0,,
524432,Devil Boy,/icXpy0zTWyIfL7Riuaw21n0CjDC.jpg,0.0,0.0,0.0,,anime style poster with no sensitive content,0.0,0.0,0.0,0.0,0.0,,0,,
514277,Mara,/gQDmXAef1Oc1SXci5mui2x5DJwt.jpg,0.0,0.0,0.0,,The red text resembles blood.,0.0,0.0,0.0,0.0,0.0,,0,,
546711,Unplugging Nightmare,/3dI8hzFCzwFkb8F0GMIaaIYjRFm.jpg,0.0,0.0,0.0,,poster for a horror film,0.0,0.0,0.0,0.0,0.0,,0,,
530571,Asoko no seki,/wFFQhE7EtIMFicfjkyJa1hLW16M.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
529087,Taoist from the Mountains,/fuTcGTFROFC5PRoSRR7i2plpXDq.jpg,0.0,0.0,0.0,occult,poster depicts a man with a vampire face,0.0,0.0,0.0,0.0,0.0,,0,,
534161,Dan xiao bie kan,/djjFVjhpwG2KWWjzANroq3gij1M.jpg,0.0,0.0,0.0,,"woman in bra, but not overtly sexual",0.0,0.0,0.0,0.0,0.0,Non-Explicit Nudity of Intimate parts and Kissing:0.68|Non-Explicit Nudity:0.68|Bare Back:0.68,0,,
542274,Abhisaarike,/p116V068oSYE8HeJUXxjzDrcWB4.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
555694,Road Meat,/m5tJc2I7RAPkUQh0oLjypqyprLE.jpg,0.6,0.6,0.0,violence|gore,Poster shows graphic images of gore and violence.,0.0,0.0,0.0,0.0,0.0,,1,nova_blood_gore>=0.5|nova_violence>=0.5,
547034,Vellinakshatram,/gLKWDR5sd5GO6myJeGjGpsuUFFA.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
542580,Investigation 13,/ziYgvakhHQEaOV1w75hISCqQ4T8.jpg,0.5,0.5,0.0,violence|gore,Blood on the sink.,0.0,0.0,0.0,0.0,0.0,,1,nova_blood_gore>=0.5|nova_violence>=0.5,
584466,My Love,/jgbxotfmQrVzwFlKkNjGCxyaiW7.jpg,0.0,0.0,0.0,,a girl is standing in front of a tree,0.0,0.0,0.0,0.0,0.0,,0,,
536026,Trunk,/ypro0cnNvbVuh16lcYd5fB6TaA2.jpg,0.0,0.0,0.0,,Poster is dark and ominous but does not depict any sensitive content.,0.0,0.0,0.0,0.0,0.0,,0,,
584682,Daydream,/yfAhpoqAgKaUCLktsC6KP8LT9ra.jpg,0.0,0.0,0.0,,Poster shows a man and woman in a suggestive pose.,0.0,0.0,0.0,0.0,0.0,Non-Explicit Nudity of Intimate parts and Kissing:0.92|Non-Explicit Nudity:0.92|Implied Nudity:0.92,0,,
548784,Hell Girl,/ejR46fMxskeUvAwvybmO5KwPQjq.jpg,0.0,0.0,0.0,,a doll with a red rope around its neck,0.0,0.0,0.0,0.0,0.0,,0,,
565481,The Decayed,/fhbWieHqggsLR0oX34vBopXBoqo.jpg,0.0,0.0,0.0,,The image depicts a scene with guns but no actual violence or gore.,0.0,0.9358,0.5564,0.0,0.0,Weapon Violence:0.94|Graphic Violence:0.94|Violence:0.94|Weapons:0.56,1,rek_violence>=0.4,
603431,Spooky Kitaro,/yg0o8na222dewYevbuksmHYJUb0.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
623520,Z,/5kFQrl8fCIrQEXqFUc6bBUylrFs.jpg,0.0,0.0,0.0,,dark image with a person lying down,0.0,0.0,0.0,0.0,0.0,,0,,
611636,Stucco,/4rIihYUWOjbwfSVIg516IUyjlto.jpg,0.0,0.0,0.0,,A hand is emerging from a hole in the wall.,0.0,0.0,0.0,0.0,0.0,,0,,
542104,Kinavalli,/2QitEJSOSs5W5d5H8MtbtLhd3My.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
612811,Lingchi: Echoes of a Historical Photograph,/oHSRHTo3Y4yOEqPQ2jmP8O5FxG9.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
605802,8,/mEot6Gg88yvIpLI9HTZNPvSkzTd.jpg,0.0,0.0,0.0,,A house is shown in the background.,0.0,0.0,0.0,0.0,0.0,,0,,
650248,Nycto,/jL4M4Vj2bBGqYos6OEcw1p0CQvr.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
632259,RETCH,/rl7bVu788yY7r1fsUGZVsXdb5Eg.jpg,0.0,0.0,0.0,,woman screaming in horror,0.0,0.0,0.0,0.0,0.0,,0,,
622488,Gegege no Kitaro: The Great Yokai War,/A8J2m5C3j75GXojIQIyt856gEnb.jpg,0.0,0.0,0.0,,a boy is holding a sword,0.0,0.0,0.0,0.0,0.0,,0,,
616185,The Urban Legend of Sugisawa Village,/pFJ80d1FvDeZFD16E20JhGRPHpy.jpg,0.0,0.0,0.0,,poster for a horror film,0.0,0.0,0.0,0.0,0.0,,0,,
638210,My Girlfriend is a Serial Killer,/jMTsnTweu2eDgXRMaTnXp3nr72h.jpg,0.0,0.0,0.0,,woman holding a utility knife,0.0,0.0,0.0,0.0,0.0,,0,,
659822,VI,/8yTkltFGkcN6suab9mkODBqvfOS.jpg,0.0,0.0,0.0,,A devil-like figure is depicted.,0.0,0.0,0.0,0.0,0.0,,0,,
625213,The Faceless Man,/dkRZRUSul0qHDGCWOPhs9GgHgfh.jpg,0.9,0.9,0.0,gore|violence,graphic depiction of a head with blood and gore.,0.0,0.0,0.0,0.0,0.0,,1,nova_blood_gore>=0.5|nova_violence>=0.5,
664049,Jasu,/wZ1mZ37WTu75KuEl0UMDWVAj67c.jpg,0.9,0.8,0.0,violence|gore,bloody writing on wall and person in gory mask,0.0,0.0,0.0,0.0,0.0,,1,nova_blood_gore>=0.5|nova_violence>=0.5,
609323,Kawarasaki Family,/o1sE22CVaFqJ0j2aXuAoK10E0XB.jpg,0.0,0.0,0.0,,poster is not explicit or gory,0.4931,0.4931,0.0,0.9044,0.0,Explicit:0.90|Exposed Female Nipple:0.90|Explicit Nudity:0.90|Blood & Gore:0.49|Graphic Violence:0.49|Violence:0.49,1,rek_gore>=0.4|rek_violence>=0.4|rek_nudity>=0.4,
639495,Chloroformed,/75Pk75sYEUDd7QhbDd9iOTtHJCC.jpg,0.0,0.0,0.0,,poster is suggestive but does not depict sexual content,0.0,0.0,0.0,0.0,0.0,Non-Explicit Nudity of Intimate parts and Kissing:0.94|Non-Explicit Nudity:0.94|Partially Exposed Female Breast:0.94|Swimwear or Underwear:0.72|Female Swimwear or Underwear:0.72,0,,
697402,Zombie Attack,/wHRkcCz2AqD6PWCy4eUw3Gb5bNp.jpg,0.0,0.0,0.0,,"The poster is for a zombie movie, but does not depict any sensitive content.",0.0,0.0,0.0,0.0,0.0,,0,,
689918,Cursed One-Piece,/sl0q9bgHdjdv2roFB1nBHCJZpXQ.jpg,0.0,0.0,0.0,,woman in a suggestive pose,0.0,0.0,0.0,0.0,0.0,,0,,
655435,FEEL,/o67B6afCxY3EuuRMMAJUtww4M33.jpg,0.0,0.0,0.0,,Abstract image with no recognizable content.,0.0,0.0,0.0,0.0,0.0,,0,,
666771,Him,/jlLbtVyRQ0UOdmgkzf83IDNfY8Q.jpg,0.0,0.0,0.0,,red paint on an eye,0.0,0.0,0.0,0.0,0.0,,0,,
649274,The Blood Alligator,/eyqsHzWxY2HhnaxW6xMfQPkLusV.jpg,0.0,0.0,0.0,,,0.0,0.9037,0.0,0.0,0.0,Weapon Violence:0.90|Graphic Violence:0.90|Violence:0.90,1,rek_violence>=0.4,
708591,8cho,/fyPpgpcqzqUqsuSiY5RJL4nWznM.jpg,0.0,0.0,0.0,,No sensitive content detected in the image.,0.0,0.0,0.0,0.0,0.0,,0,,
726239,Dead,/eu40V59ULl92GIWfRGLAuzu5EYb.jpg,0.0,0.0,0.0,,The poster is for a horror movie but does not depict any sensitive content.,0.0,0.0,0.0,0.0,0.0,,0,,
745282,Prey,/q8O9wZ4BvwF1ui1BDXZN3a0Tfkq.jpg,0.0,0.0,0.0,,bold red text on black background,0.0,0.0,0.0,0.0,0.0,,0,,
730103,The Human Vapor,/g26k75s76S4Ipr1Q10qoEEU098y.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
741808,The Truth of Grimm Brother's Fairy Tales,/8isSyTQpiCRxpcz1IYSIVVCHQu4.jpg,0.0,0.0,0.0,,The image is a movie poster with no explicit content.,0.0,0.0,0.0,0.0,0.0,,0,,
713504,Blind Date,/xbAP8ks4eA10SmbCjT5DeGH7fGL.jpg,0.0,0.0,0.0,,A hand holds a bloody knife over a book.,0.0,0.0,0.0,0.0,0.0,,0,,
732136,Miporin,/14RSt0SY7uDQL1qCIx9EYLNmpCR.jpg,0.0,0.0,0.0,,artistic painting of faces with no explicit content,0.0,0.0,0.0,0.0,0.0,,0,,
729565,The Tiller,/sgjwvnn2QL4SvJaagy57pJXoqNP.jpg,0.0,0.0,0.0,,The poster has a red background and a serious tone.,0.0,0.0,0.0,0.0,0.0,,0,,
741592,Cyst,/5nJwS765eHzCb5M8BTT2sl0lxxv.jpg,0.9,0.9,0.0,gore,"The poster depicts a stomach with a large hole and an eyeball protruding from it, surrounded by a yellow, pus-like substance.",0.0,0.0,0.0,0.0,0.0,,1,nova_blood_gore>=0.5|nova_violence>=0.5,
742948,Pieces of Me,/ruEzVW4ftPw7R0VNm9BRd5cOcGs.jpg,0.0,0.0,0.0,violence,blood on chainsaw suggests violence,0.0,0.0,0.0,0.0,0.0,,0,,
730375,Shizuka na ayashii gogo ni,/fLuE64TiXj5Dx9T7iNAlBW32OxE.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
717972,Flick,/1tAR93S6ie6bacxQREDvpF756V4.jpg,0.0,0.0,0.0,,"A bug on a finger, no other sensitive content.",0.0,0.0,0.0,0.0,0.0,,0,,
764923,Honto ni Atta Gakkou Kaidan,/4qGmAKVud62zZ7v2Qe0ZuRccEVB.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
607137,Momo,/fSGtxNn4OMO9yfzfPr5urmeA76S.jpg,0.0,0.0,0.0,,A person is seen in the background.,0.0,0.0,0.0,0.0,0.0,,0,,
752819,Blood Bath,/nfXhiwdE6gpijULLgTR4u6dSxQD.jpg,0.9,0.0,0.0,gore,red text with blood spatter effect,0.0,0.0,0.0,0.0,0.0,,1,nova_blood_gore>=0.5,
772139,Keep Forgetting,/dXBWdh5rIJVG4KUsVHeYhkXCkDU.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
770382,3 AM,/4p3WKA3jl3ri95AJFm4p4C3aERv.jpg,0.0,0.0,0.0,,A photo of a fire is present.,0.0,0.0,0.0,0.0,0.0,,0,,
771390,Macabre Night,/jJMZjnP26Ih8eeC4oP4RgmY2IFF.jpg,0.0,0.0,0.0,,A woman holding an axe and a burning house.,0.0,0.0,0.0,0.0,0.0,,0,,
778521,Devil Boy: Welcome to Devil Land!!,/9nu8vUk76KqdUpjvvulxkIwyw5F.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
799177,Bhediya,/A2qPWAJmnq3wVk3zBIupTdyJfxR.jpg,0.0,0.0,0.0,,A horror film poster with a menacing face.,0.0,0.0,0.0,0.0,0.0,,0,,
795962,Zonmi-chan: Meat Pie of the Dead,/moYsAYvvo8wKS0Csxz7mV2MKG3P.jpg,0.0,0.0,0.0,occult,skulls and other occult imagery present,0.0,0.0,0.0,0.0,0.0,,0,,
767152,Stiff,/pSZ1anpuI5CHT2yh5JKv9eiHJrL.jpg,0.0,0.0,0.0,,stylized text and abstract imagery,0.0,0.0,0.0,0.0,0.0,,0,,
821501,Shapeless,/kVqYcicseNaQC74cb299eDoaEH3.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
789859,HER,/6a7mmtOzM2jugEZuWtRXywjXB2D.jpg,0.0,0.0,0.0,,A woman is standing in a dark room.,0.0,0.0,0.0,0.0,0.0,,0,,
842120,The Rotting Woman,/mth032cQuE9QWWWUwJP3owBPCOe.jpg,0.0,0.0,0.0,,a person lying on the floor,0.0,0.9252,0.0,0.0,0.0,Weapon Violence:0.93|Graphic Violence:0.93|Violence:0.93,1,rek_violence>=0.4,
823491,Out of Darkness,/9tG77VE7bP8ve79X86ABwHzDqbb.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
813313,Big Octopus,/zB8uoMjSHjDvHTt5VLK8ju8xsuH.jpg,0.0,0.0,0.0,,A giant monster with red eyes in a stormy sea.,0.0,0.0,0.0,0.0,0.0,,0,,
812822,Feast of Burden,/hO4y485NjZZnek2qmX8dZaU5PHC.jpg,0.0,0.0,0.0,,the image is a caricature of a man with his tongue out,0.0,0.0,0.0,0.0,0.0,,0,,
822821,Naaye Paeye,/t4dRdRIOv5LKwJpyZZK7rNaUrvZ.jpg,0.0,0.0,0.0,,Poster depicts a man carrying a woman with zombies in the background.,0.0,0.0,0.0,0.0,0.0,,0,,
848483,Flowing,/iOq4m9fF2EIGxPiybRMJnBdqpYT.jpg,0.0,0.0,0.0,,a face is visible between the balloons,0.0,0.0,0.0,0.0,0.0,,0,,
850372,Ş,/eFZk0Ig4QT2bE4vyILXktQNscOg.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
790257,Horror News,/eZz7MlJcrDPeaN13dMKacJzSllc.jpg,0.1,0.1,0.0,gore,blood on face,0.9518,0.9518,0.0,0.0,0.0,Blood & Gore:0.95|Graphic Violence:0.95|Violence:0.95,1,rek_gore>=0.4|rek_violence>=0.4,
843898,She Came from the Woods,/89uBJh6y1AQ7KE7bDO2u2mTU6N.jpg,0.0,0.0,0.0,,poster depicts a horror movie with weapons and blood,0.6758,0.6758,0.0,0.0,0.0,Blood & Gore:0.68|Graphic Violence:0.68|Violence:0.68,1,rek_gore>=0.4|rek_violence>=0.4,
800984,BUSSY,/fNBAfKi0RWyehmfxsY85SpvJB2q.jpg,0.0,0.0,0.0,,Abstract design with no recognizable human forms.,0.0,0.0,0.0,0.0,0.0,,0,,
