id,title,poster_path,has_ocr_text,method,nova_confidence,is_movie_poster,error,human_verdict
764794,The Phone Call,/zH3N6LIIuHFRHKx6niBDrmj96bv.jpg,False,nova_zero_ocr,high,False,,no_es_poster
765707,The Blaylock House,/utfVKs2nS5vI7KSyR2qlWjHCrzW.jpg,False,nova_zero_ocr,high,False,,no_es_poster
762826,TRIANGLE,/mqnIMzwOMfCvt1RHaBN12pnoHlC.jpg,False,nova_zero_ocr,high,False,,no_es_poster
763278,Llega la noche,/unnyX81r1E4MeteeCrdS5kCIUmY.jpg,False,nova_zero_ocr,high,False,,no_es_poster
766162,Life of the Artist,/pIByvyICw0oUGVD7XfIblwM3V8v.jpg,False,nova_zero_ocr,high,False,,no_es_poster
767152,Stiff,/pSZ1anpuI5CHT2yh5JKv9eiHJrL.jpg,False,nova_zero_ocr,high,True,,es_poster
772139,Keep Forgetting,/dXBWdh5rIJVG4KUsVHeYhkXCkDU.jpg,True,ocr_text_present,,True,,es_poster
766309,Páginas Da Loucura,/96dWkZmjXgqKhvLQxEC7AJoZ1sz.jpg,False,nova_zero_ocr,high,False,,no_es_poster
769804,The Color From Beyond 【GEMSTONE Horror Entry】,/8kZPdMdmFPRBcngFrszKYHzZu81.jpg,False,nova_zero_ocr,high,False,,no_es_poster
771390,Macabre Night,/jJMZjnP26Ih8eeC4oP4RgmY2IFF.jpg,True,ocr_text_present,,True,,es_poster
764309,I Am He Who Created Himself,/wclvI1MjVrSYJds6ZAjJTA25B2F.jpg,False,nova_zero_ocr,high,False,,no_es_poster
769303,A Vida de Um Homem Só,/r7mgUJes6MrfkkBvZF4qWHQj5Q4.jpg,False,nova_zero_ocr,high,False,,no_es_poster
770010,Mekakure,/w9OxQjHK4goy5XWSfMG9QFD4ruq.jpg,False,nova_zero_ocr,high,False,,no_es_poster
770973,Krampus is Here,/gn53LJ8sZoZtkEiJ9pdihKNPRK9.jpg,False,nova_zero_ocr,high,False,,no_es_poster
767243,Optica,/rdaikpwGlaLkRiwc2WyOUpX4f7B.jpg,False,nova_zero_ocr,high,True,,no_es_poster
773620,The Bride of Frankenstein,/9dmJA89lxa5cr2HyzPzJl8qyhQo.jpg,False,nova_zero_ocr,high,False,,no_es_poster
774559,Rex the Runt: Dreams,/fZ61lwTcLqdBqN58rYZTnklxjhX.jpg,False,nova_zero_ocr,high,False,,no_es_poster
771266,The Wesley Verbank Octagon,/2xK2ZorDkzXZ2fHf0GDnZuogWuf.jpg,False,nova_zero_ocr,high,False,,no_es_poster
770491,Operator: Episode 2,/o655BMdDPCJMXouUuAE8s6yAsVy.jpg,False,nova_zero_ocr,high,False,,no_es_poster
775381,Goodbye,/gjszYeaREI5O7P3JDtgNsXp1yKA.jpg,False,nova_zero_ocr,high,False,,no_es_poster
781004,A Halloween Carol,/q4hwwHl8w1tac7IFiojndC7Hf78.jpg,False,nova_zero_ocr,high,False,,no_es_poster
772312,There's Something Wrong With My Freezer,/mPRrhuzyHWquxTlxhBcU47Ft432.jpg,False,nova_zero_ocr,high,False,,no_es_poster
770382,3 AM,/4p3WKA3jl3ri95AJFm4p4C3aERv.jpg,False,nova_zero_ocr,high,True,,es_poster
771550,Pandemonium,/rLKAwSiHeGxhj9O7wEjZIH2RIG8.jpg,False,nova_zero_ocr,high,False,,no_es_poster
770632,Alone,/hn4nBIg6buks187oNjAd8HsuxDK.jpg,False,nova_zero_ocr,high,False,,no_es_poster
778521,Devil Boy: Welcome to Devil Land!!,/9nu8vUk76KqdUpjvvulxkIwyw5F.jpg,True,ocr_text_present,,True,,es_poster
777177,Thursday: A Day in Quarantine,/uBGNoVN3H3jc2wvHcCqey9HIcvu.jpg,False,nova_zero_ocr,high,False,,no_es_poster
780535,Flying Images,/gfpLwttyPfbk3vZ5I7D4siIvkR8.jpg,False,nova_zero_ocr,high,False,,no_es_poster
778190,It Gets Worse,/j5nuXhoePagIAcfGf5wBjqetaGe.jpg,False,nova_zero_ocr,high,False,,no_es_poster
774629,Ansias,/oMLxwtog6zCJc8aeGR4CXOZ9htU.jpg,False,nova_zero_ocr,high,False,,no_es_poster
782575,Que votre empire s'étende,/sIORdxaqAcsQ1afvE1wZbLDnqtH.jpg,False,nova_zero_ocr,high,False,,no_es_poster
782214,Carnival of Sl*ts,/gDF1l2z7HDHGbHnrvckYgJqABZP.jpg,False,nova_zero_ocr,high,False,,no_es_poster
782676,Plane Jane,/qmTmlPWudM65yEw3SyEmIbeihwo.jpg,False,nova_zero_ocr,high,False,,no_es_poster
785097,The Cask,/i55u27ZD1NDuzJHbal2Y2rXygdO.jpg,False,nova_zero_ocr,medium,True,,no_es_poster
783963,Der verlorene Schatten,/u1994QwGZj66VKeMCewLZRVvajZ.jpg,False,nova_zero_ocr,high,False,,no_es_poster
775857,Decent Work,/fSFraCRIH0l2tSI6wcx75TWaE5.jpg,False,nova_zero_ocr,high,False,,no_es_poster
787046,Suicide,/zDRX4yDcJPyJyjCsYXCLHKy5PSW.jpg,False,nova_zero_ocr,high,False,,no_es_poster
791908,The Wheel,/7fxa7U9q6iOiVs8XEzlaFm0nRuh.jpg,False,nova_zero_ocr,high,True,,no_es_poster
784115,The Curious Adventure of Doctor Works,/5AKXTQUhBo5nqld4zzEZnQJMwzy.jpg,False,nova_zero_ocr,high,False,,no_es_poster
792505,The Alien Autopsy,/k5PdPa0YUsTaLpvpAcJPJ0S8EZh.jpg,False,nova_zero_ocr,high,False,,no_es_poster
787760,The Devil's Signature,/33BBckwmLJOixzoqL1771RJMMTt.jpg,False,nova_zero_ocr,high,False,,no_es_poster
791038,The Island of Dr. Moreau,/H1vNIr2gFoKi5AhgFjrLsMHUeO.jpg,False,nova_zero_ocr,high,False,,no_es_poster
794325,Monkey Man,/sDHSjsaTguRcm8pLLYAW0bQCqhE.jpg,False,nova_zero_ocr,high,False,,no_es_poster
790252,Eko Eko Azarak,/mMCDLhVL6H3STwboUP8QpdQokEs.jpg,False,nova_zero_ocr,high,True,,es_poster
786018,Peanut,/hIh7VMp7TVD4h7sFkHUNYwEtClx.jpg,False,nova_zero_ocr,high,False,,no_es_poster
792672,Disappearance,/sDoPNImoipqcSBbPhv3wBVhOtWz.jpg,False,nova_zero_ocr,high,True,,no_es_poster
789859,HER,/6a7mmtOzM2jugEZuWtRXywjXB2D.jpg,False,nova_zero_ocr,high,True,,es_poster
790257,Horror News,/eZz7MlJcrDPeaN13dMKacJzSllc.jpg,False,nova_zero_ocr,high,True,,es_poster
788376,Complex Bereavement,/oTR5N7rlMfMNzjlJFU2CA4NZ408.jpg,False,nova_zero_ocr,high,False,,no_es_poster
789581,BUNKER,/bXRP5T2CqVWT2ErcWw8ZJshZJkS.jpg,False,nova_zero_ocr,high,False,,no_es_poster
795939,Kowasugimasu.,/bUbTfGoUz6XH8JdJpXBYPgPaa2w.jpg,False,nova_zero_ocr,high,False,,no_es_poster
794424,Unwanted Visit,/dlsnPmJMtoCDyOl0rvYxLpjYX1I.jpg,False,nova_zero_ocr,high,False,,no_es_poster
795987,Love Bites,/cw1IichqHrccEylEuKUFhrO4uQ.jpg,False,nova_zero_ocr,high,False,,no_es_poster
795952,Television,/qLDm2Akt9dEpUquPZa2REJGn2cA.jpg,False,nova_zero_ocr,high,False,,no_es_poster
791907,Memories,/yTojLGOaeQ9ApHheVpHBJ5dQrlX.jpg,False,nova_zero_ocr,high,False,,no_es_poster
797425,Beowulf,/eieEES87wWUyCLsfjUpQHs6s4vM.jpg,False,nova_zero_ocr,high,False,,no_es_poster
796400,Look Around,/zsxOBlC5WrkiVl4NkTDo2sd5w2J.jpg,False,nova_zero_ocr,high,False,,no_es_poster
796057,Nanja Monja Obake,/xf7JO3h5KEB9sw6ZJneZQALjO5Y.jpg,False,nova_zero_ocr,high,False,,no_es_poster
795962,Zonmi-chan: Meat Pie of the Dead,/moYsAYvvo8wKS0Csxz7mV2MKG3P.jpg,False,nova_zero_ocr,high,False,,es_poster
796571,The Dig,/qZPm81QwEBvx0bObh22QFZc6AaR.jpg,False,nova_zero_ocr,high,False,,no_es_poster
794630,The Terror of the Disgusting Worms from Outer Space,/zHPakxHqoH0Z31KS62TRl4K0oTK.jpg,False,nova_zero_ocr,high,False,,no_es_poster
797006,Dark Night's Historical Drama,/cYhFJCDoXPwBmcRKUsid26yjnRN.jpg,False,nova_zero_ocr,high,False,,no_es_poster
797659,Space Yokai War,/crUvI0cMBpFEG5bEpDnOCIvN6Mj.jpg,False,nova_zero_ocr,high,False,,no_es_poster
797924,A WOMAN IN A FASHION BUILDING,/3feIhjOakywxdhI08eAfMVQig36.jpg,False,nova_zero_ocr,high,False,,no_es_poster
796284,Yuki Onna,/44kcOgDfWbGO0dmGTw3FlOe9CTS.jpg,False,nova_zero_ocr,high,True,,no_es_poster
797047,BORN BY MYSELF,/4agulqO5vaxqTyJcVRCWpUr2gbM.jpg,False,nova_zero_ocr,high,False,,no_es_poster
797928,Faceless ~ Faceless Neighbour ~,/A4DApITiZOAk2BDCm1ZeyFBzpck.jpg,False,nova_zero_ocr,high,False,,no_es_poster
796401,A Hollywood Blockbuster,/r0LqEVPAqlNtyJMsxkKMUirEFcE.jpg,False,nova_zero_ocr,high,False,,no_es_poster
797582,Norman and the Killer,/qnD1qNflv1R7M8WNwh3kxy7SHQe.jpg,False,nova_zero_ocr,high,False,,no_es_poster
800137,The Devil Had Other Plans (Act III),/3ZzDLfwlgNhT7galRdaE88tnnZY.jpg,True,ocr_text_present,,True,,no_es_poster
799364,Burn the Witch,/3nNuzJM7sVfJgec0qD0XjgRBisD.jpg,False,nova_zero_ocr,high,False,,no_es_poster
797932,Nosferatu Maiden,/q4iIwibNTGTvDwjda4XbrsmKqNX.jpg,False,nova_zero_ocr,high,False,,no_es_poster
799177,Bhediya,/A2qPWAJmnq3wVk3zBIupTdyJfxR.jpg,True,ocr_text_present,,True,,es_poster
797937,Children of the Shadows,/jtMipWEe9QOgB6AqReKVa8gBPQz.jpg,False,nova_zero_ocr,high,False,,no_es_poster
798823,The Retneprac 2,/7KDiBLXlnVeESXZr9QGAnwXHGn9.jpg,False,nova_zero_ocr,high,False,,no_es_poster
799600,Peter and the Wolf,/kCJDjEtOExh7TiiGkJxrfqFRgt0.jpg,False,nova_zero_ocr,high,False,,no_es_poster
799943,The Ouija Board Project,/tYDT9qh5nsEunHxskPTqYmYhY9G.jpg,False,nova_zero_ocr,high,False,,no_es_poster
809703,Dining Room or There is Nothing,/3nfCxHeX82sMIK7fwcrBArpZ32Z.jpg,False,nova_zero_ocr,high,False,,no_es_poster
802870,Finger Food,/uYekbsd6pjycSM3P8qaX6pJGfhJ.jpg,False,nova_zero_ocr,high,False,,no_es_poster
806715,Milk & Cookies: Christmas in July,/qOtW2xiFX2dLZ3FPmhpLtlFySky.jpg,False,nova_zero_ocr,high,True,,no_es_poster
796010,Birds Dream,/nioVb3jWW5svc3UvPy5wr5TjCtZ.jpg,False,nova_zero_ocr,high,False,,no_es_poster
806892,Image of Perception,/dG46eflfdvsjEh0IPpH91Pyzjp8.jpg,False,nova_zero_ocr,high,False,,no_es_poster
802969,Branchville,/t2bBjzMf6T8qtMB5dDMuAtDYo9v.jpg,False,nova_zero_ocr,high,False,,no_es_poster
800474,The Garden,/s0PYWQzHMRhOD4Ua7L8l8CIk8kV.jpg,False,nova_zero_ocr,high,False,,no_es_poster
812822,Feast of Burden,/hO4y485NjZZnek2qmX8dZaU5PHC.jpg,True,ocr_text_present,,True,,es_poster
800984,BUSSY,/fNBAfKi0RWyehmfxsY85SpvJB2q.jpg,False,nova_zero_ocr,high,True,,es_poster
809570,Trypophobia,/7cs5ncND0emwpvs1Qmu3KEy28Uz.jpg,False,nova_zero_ocr,high,False,,no_es_poster
812657,Miles Fisher: This Must Be The Place,/m7SAGakNZDL2ENTjI4nbkcIYqbm.jpg,False,nova_zero_ocr,high,False,,no_es_poster
801527,Checkmate,/sXzWjKaMCrCQcMENivz4fxGOLXb.jpg,False,nova_zero_ocr,high,False,,no_es_poster
811825,Below,/5B4n47ZcoFTZc3XFsfQc2jI7D1x.jpg,False,nova_zero_ocr,high,False,,no_es_poster
810760,Blackout,/qhsBDNz8ZbsW75GpicfjRgga4Fn.jpg,False,nova_zero_ocr,high,False,,no_es_poster
805201,Industry to cash ghosts,/8GNiAwCkji2MPEoNEmiTIVe9a8h.jpg,False,nova_zero_ocr,high,False,,no_es_poster
810470,Shiro Yasha,/f29UgESn0JWiNLEtORtYNUEHZvX.jpg,False,nova_zero_ocr,high,False,,no_es_poster
809962,The Binding Box,/lr6MdgiM0FLCgNyoYwsmR4lcuET.jpg,False,nova_zero_ocr,high,False,,no_es_poster
812983,The Fly Papers: The Buzz on Hollywood's Scariest Insect,/b0HKEaQ6p69TVNBNyBb60TuAl49.jpg,False,nova_zero_ocr,high,True,,no_es_poster
817170,Lucky Feet 2000,/u2W8OMmHBYVkadV3Ze2JCwNZ90K.jpg,False,nova_zero_ocr,high,True,,no_es_poster
815279,Atrophy,/2vlyzopNwXx5WqS4sZUXab4UlAB.jpg,False,nova_zero_ocr,high,False,,no_es_poster
812694,Slasher,/7ryjNup6FWILFegd9IaFNPvJgqb.jpg,False,nova_zero_ocr,high,False,,no_es_poster
810896,Waiting Room,/4UACu3sBcrmQ9Yv9oT1mrAZuaBt.jpg,False,nova_zero_ocr,high,False,,no_es_poster
821418,Anzu-chan,/1PpqEsJiM5m0MyPyzDm8PBqLSA5.jpg,True,ocr_text_present,,True,,no_es_poster
804330,In My Room,/rsue1WwqRK1RhfGYe1UGe67uWbD.jpg,False,nova_zero_ocr,high,False,,no_es_poster
816519,Handy Man,/moXXfzXHcXNMrFhYUlRRgM6q4N6.jpg,False,nova_zero_ocr,high,False,,no_es_poster
813313,Big Octopus,/zB8uoMjSHjDvHTt5VLK8ju8xsuH.jpg,False,nova_zero_ocr,high,True,,es_poster
823491,Out of Darkness,/9tG77VE7bP8ve79X86ABwHzDqbb.jpg,True,ocr_text_present,,True,,es_poster
814951,Petrus et Lupa,/3MctNEZRKss3g9WfZ6SH2ruFkeB.jpg,False,nova_zero_ocr,high,False,,no_es_poster
818442,The Immigrant,/5AsHRJYGptM4Vpy6tY7wNZAM5rP.jpg,False,nova_zero_ocr,high,False,,no_es_poster
817814,A good Day Fan Film,/1OjOoERFzFgdaWvWsXTY697BXik.jpg,False,nova_zero_ocr,high,False,,no_es_poster
818793,The Deacon of Dark River,/2WIauFWF3RG2Nyej81Aa5MOV4gn.jpg,False,nova_zero_ocr,high,False,,no_es_poster
821501,Shapeless,/kVqYcicseNaQC74cb299eDoaEH3.jpg,False,nova_zero_ocr,high,True,,es_poster
822821,Naaye Paeye,/t4dRdRIOv5LKwJpyZZK7rNaUrvZ.jpg,False,nova_zero_ocr,high,True,,es_poster
825351,Trouble,/qLoFxKmf1QCguSqWFEwCLhVKgRM.jpg,False,nova_zero_ocr,high,False,,no_es_poster
817514,Lesson 9,/x45Yy6HSjb89lqVLmcJGGBP19gz.jpg,False,nova_zero_ocr,low,False,,no_es_poster
816311,Dead Air,/ifNTCYKwLCjUXRu5eWfizYPyWAG.jpg,False,nova_zero_ocr,high,False,,no_es_poster
819401,Sonnet of Delirium,/smSW8JPoxkcZepHnAAHxV2iM7ZD.jpg,False,nova_zero_ocr,high,True,,no_es_poster
826092,Nervous,/hcGssiJYxMK0g5gHTnvJSRkeFNR.jpg,False,nova_zero_ocr,high,False,,no_es_poster
825344,Rats in the Walls,/jaPk9R3pajceCWeFfieqTviupxh.jpg,False,nova_zero_ocr,high,False,,no_es_poster
825893,Chain Reaction,/aupqsMWA4s0XlALuFYayHvaKejL.jpg,False,nova_zero_ocr,high,False,,no_es_poster
828143,El diablo,/4M9IyduutQlCshGC8VNQKQsG0ye.jpg,False,nova_zero_ocr,high,False,,no_es_poster
828651,I Stopped by Your House Last Night and The Porch Lights Swallowed Me Up,/aS83iJHCNCxUfthMvk0RXzVNWJc.jpg,False,nova_zero_ocr,high,False,,no_es_poster
826099,dream journal 1,/A9zKZWCjMadjQJiZ4OLoF2Mti3A.jpg,False,nova_zero_ocr,high,False,,no_es_poster
831186,Repugnant Mutilation,/jInR1h1eCKEsB9yL0CjLHTRz79.jpg,True,ocr_text_present,,True,,no_es_poster
827797,Lady of the Lake,/7ARaB2Fwle1VVQzFeuPtJZGxb3c.jpg,False,nova_zero_ocr,high,False,,no_es_poster
829361,M,/rESIobLEipch59C8Qr0tRXufHYX.jpg,False,nova_zero_ocr,high,True,,no_es_poster
829674,Who Was It: The Beginning(Part 1),/m7oNkjm003k8FhWXKb1FqKyOss6.jpg,False,nova_zero_ocr,high,False,,no_es_poster
825691,Come to Me Softly,/pOfydl9wXGxVPZGBdkmqRkR3GQI.jpg,False,nova_zero_ocr,high,False,,no_es_poster
830358,Dindon Sauvage (La dinde noire),/oc0NGnt5oqcrvqA07f7m2ELtFY4.jpg,False,nova_zero_ocr,high,False,,no_es_poster
831012,The On-hold Music of Terror,/zrrxMIdp0XLjodIQAonkrcag6XI.jpg,False,nova_zero_ocr,high,False,,no_es_poster
833454,Vampires Drink Blood... I Drink Sorrow,/uUezUCkxiKQoVlYYhsHDCBzOhc4.jpg,False,nova_zero_ocr,high,False,,no_es_poster
833677,tricotMOVIE7月号,/ohANwJAkZTuLbeE3SsSmoMqHzWd.jpg,False,nova_zero_ocr,high,False,,no_es_poster
826863,The Bird Game,/anw4yO74b44zvy3nXbUxa9xPabQ.jpg,False,nova_zero_ocr,high,False,,no_es_poster
836795,Solitudo,/gXcFzXXnTeFZD60NPDLRdRVeyC.jpg,False,nova_zero_ocr,high,False,,no_es_poster
832543,VideoDome Rent-O-Rama,/2cT0BCdu40067s8QapYxbJV8Qy4.jpg,False,nova_zero_ocr,high,False,,no_es_poster
843898,She Came from the Woods,/89uBJh6y1AQ7KE7bDO2u2mTU6N.jpg,True,ocr_text_present,,True,,es_poster
836294,Play With Me,/mgcqZ1QxY2swlwvAuPd0aWriXg9.jpg,False,nova_zero_ocr,high,False,,no_es_poster
836525,tricotMOVIE'13 8月号,/pkUGz182YVqJZLCTSE3PPHazMTI.jpg,False,nova_zero_ocr,high,False,,no_es_poster
842120,The Rotting Woman,/mth032cQuE9QWWWUwJP3owBPCOe.jpg,False,nova_zero_ocr,high,True,,es_poster
838353,Detektive Thumb and The Infinity House,/42LGIEIb4nPoVjgP8yGYguIjNbc.jpg,False,nova_zero_ocr,high,False,,no_es_poster
836519,Horror News,/hOd2QbH9eD41VxOml9w0YvWJ0cy.jpg,False,nova_zero_ocr,high,True,,es_poster
843784,Observa la silla de terror,/hFvzmXcRngr4etbnbiKYNxnt7S1.jpg,False,nova_zero_ocr,high,False,,no_es_poster
840603,El Inmortal,/zf61yvjDCrpWTQTAfLOTS51e9U7.jpg,False,nova_zero_ocr,low,False,,no_es_poster
835786,Giant Spider,/5ApvzOzDQHMvrp59tOiCF2yLh7d.jpg,False,nova_zero_ocr,high,True,,es_poster
843290,The Freaking Family,/yn4IacpWGFTKX8CMgu3BsYWJ4yz.jpg,False,nova_zero_ocr,high,False,,no_es_poster
840805,Little Pigs,/xm4gyyP7LMX4D0HF8WeTqZUaANt.jpg,False,nova_zero_ocr,high,False,,no_es_poster
838474,Hitam,/wewJ3Sn8TlkUYYKxdGUtTZPFGK6.jpg,False,nova_zero_ocr,high,True,,es_poster
829882,Helpless void,/cBo4Q48SWyQpraergAf8aTZzLNE.jpg,False,nova_zero_ocr,high,False,,no_es_poster
839347,Alone,/axJRwKrU1aW9oBQnh8y5Wxz0RB1.jpg,False,nova_zero_ocr,high,False,,no_es_poster
848239,Arthur Parker,/hebCvVmQPMuMnW0WU9WqlQ7HGQ2.jpg,False,nova_zero_ocr,high,False,,no_es_poster
844386,Ghost Station,/6nNI6DBaxI31oOzKSayxU4hTcFY.jpg,False,nova_zero_ocr,high,False,,no_es_poster
849046,La maison dans la neige,/37YCgHqvCM11Va92ySbAmQ8Sfsy.jpg,False,nova_zero_ocr,high,True,,no_es_poster
849585,Anna's Love,/yH69cIDE3sOAv1dlHKBFfjO4Yjs.jpg,False,nova_zero_ocr,high,False,,no_es_poster
848483,Flowing,/iOq4m9fF2EIGxPiybRMJnBdqpYT.jpg,False,nova_zero_ocr,high,True,,es_poster
849273,You Are Not Alone,/nFtzKGNVsENrtaeqPUM1ssG0EJk.jpg,False,nova_zero_ocr,high,False,,no_es_poster
849268,Dreaming to Accept Reality,/fOw17w0T8BKvwi0uO9DSwbJGi0f.jpg,False,nova_zero_ocr,high,False,,no_es_poster
845831,He Rang,/yqVOmdUMtMP5NRIFan3zi11OMdu.jpg,False,nova_zero_ocr,high,True,,es_poster
849903,The Daughter,/sGPXhT264sDKHxIDcHG9dJPiixx.jpg,False,nova_zero_ocr,high,False,,no_es_poster
849774,Carmilla,/7ZF58ADKU0f0t65jUQ93pVnRjAO.jpg,False,nova_zero_ocr,high,False,,no_es_poster
846867,Mad God,/sEULzxEZvrJvhz91wKxpbih25Sk.jpg,False,nova_zero_ocr,high,True,,es_poster
849736,Godzilla the Ride: Giant Monsters Ultimate Battle,/u3AiPpIZusBMBvQKGsazs57Np6O.jpg,False,nova_zero_ocr,high,False,,no_es_poster
850372,Ş,/eFZk0Ig4QT2bE4vyILXktQNscOg.jpg,False,nova_zero_ocr,medium,True,,es_poster
850236,Chuzhal,/bopwKa1OSwpcFO3VzbEBRyPA0bU.jpg,False,nova_zero_ocr,high,True,,es_poster
853688,The White Faced Man,/xZj0cd0VTJNbStNpdHeyj2ZgV16.jpg,False,nova_zero_ocr,high,False,,no_es_poster
852783,Protege Moi,/3CzQv2ydjj1tumk7nj8ElVVAEVb.jpg,False,nova_zero_ocr,high,True,,no_es_poster
852593,The Curious Tales of Alfred Wilberwale: A Case For Patience,/6el0abJYkYC6hUvKR4IxPZ6E9UI.jpg,False,nova_zero_ocr,high,False,,no_es_poster
853979,Permanentes Diarrhö und Hämorrhoiden,/gapAyd1MhU89uC5D8WDI4MhqhIw.jpg,False,nova_zero_ocr,high,False,,no_es_poster
852830,Torn Hearts,/w8dSAuMHUgx0lYSB6wAAURStcGM.jpg,False,nova_zero_ocr,high,True,,es_poster
854113,DIODEs,/5argw8updUnGCKcPSExGcIWl70E.jpg,False,nova_zero_ocr,high,False,,no_es_poster
856613,Pillywag's Mansion,/orMT2PTK2HKUh1PrCkww3C1vmh4.jpg,False,nova_zero_ocr,high,False,,no_es_poster
853034,Mephisto's House of Ill Repute,/w6ZfRKgV2GDfc3Smi7I6d7BpIDQ.jpg,False,nova_zero_ocr,high,False,,no_es_poster
855472,The Aftermath: A 2012 Story,/29NPFBXZZKv4w6Jcv0onLRUQM4o.jpg,False,nova_zero_ocr,high,False,,no_es_poster
856091,Ghost Puncher,/ryo24z5d6ZS7xpi5WHPYAVtF27U.jpg,False,nova_zero_ocr,high,False,,no_es_poster
854400,Tako-San,/i6bitJRaR2PLUHpTZnXN51nyz7P.jpg,False,nova_zero_ocr,high,False,,no_es_poster
857006,Sisters,/ouskQslK0y1247yireBHA1rAuFe.jpg,False,nova_zero_ocr,high,False,,no_es_poster
854169,The Calls Are Coming from Inside,/uJHN0KrMgDv7C3ypRmSZz409q24.jpg,False,nova_zero_ocr,high,False,,no_es_poster
854328,Psychic Voyeur Video Cursed Appreciation Party,/7Ex0BaPJUyF70plvCCblJyeXyxQ.jpg,False,nova_zero_ocr,high,True,,es_poster
850127,GH5,/pXdHMArcXBc4HVLZUikDXc87jJ4.jpg,False,nova_zero_ocr,high,True,,es_poster
854268,Hand,/oPgKfsSCQTmoT5nRLAJy44IA2Dx.jpg,False,nova_zero_ocr,high,False,,no_es_poster
855302,Erotic Ghost Enamoured,/tD9IlXDcZ1YRTJwaSkwBR0eHIKa.jpg,False,nova_zero_ocr,high,True,,es_poster
850539,Nihon Meisaku Kaidan Gekijō: Kōya Hijiri,/os7aYaq68EyO7FX7vAk6rHYXum9.jpg,False,nova_zero_ocr,high,False,,no_es_poster
858270,Occupier,/4Ma4z4Q28zvclpPetiXl4CTjiDU.jpg,False,nova_zero_ocr,high,False,,no_es_poster
857721,Three Bloody Photographs,/eAsLDcOUC0N4WpyplPPFRw9WvWn.jpg,False,nova_zero_ocr,high,False,,no_es_poster
857250,How to make apple pie,/8z8RSyoQlQlCdl3cEpdnZWgIhXT.jpg,False,nova_zero_ocr,high,False,,no_es_poster
857504,a song in b minor,/qifhpom9smjTUEl98SVk1JcwCco.jpg,False,nova_zero_ocr,high,False,,no_es_poster
863171,Tixie,/1Nr54X0DsH6ANofnQq7H9u0oPzd.jpg,True,ocr_text_present,,True,,es_poster
851731,Kumari,/9nRd2JAPOngLX5PTyf8Bv4SCN70.jpg,False,nova_zero_ocr,high,True,,es_poster
860458,Overnight. Friday,/8RnZYYKFnzY9VQzffnEP2tQj4cU.jpg,True,ocr_text_present,,True,,es_poster
859659,Julia’s Coffee,/18lb24ZCxi3s60zKzSaDti07ZZ.jpg,False,nova_zero_ocr,high,False,,no_es_poster
861418,Dr Sander´s Hour of Horror,/21qCiURsBHWA3bRQ8eQVHUV5LTM.jpg,False,nova_zero_ocr,high,False,,no_es_poster
864201,The demon in the mirror,/de0ExmHrSV2dWVWZP7g92n8IkpR.jpg,False,nova_zero_ocr,high,False,,no_es_poster
861886,Reunion Dinner,/hrYuYhIvXf0Wh602WZbkHA9KUtX.jpg,False,nova_zero_ocr,high,False,,no_es_poster
862531,The Miser's Doom,/4HtSSjADqKKrwW6oIXQmgKxg5G9.jpg,False,nova_zero_ocr,high,False,,no_es_poster
868551,The Pocong Shroud Ghost,/1N7Y8c3Rl1VWaoX7ZKqlyBnUra0.jpg,False,nova_zero_ocr,high,False,,no_es_poster
871836,The Slit-Mouthed Woman: Chapter 2,/oXk1m5vnxaMn98sRGzfM8beZ30M.jpg,False,nova_zero_ocr,high,False,,no_es_poster
873668,Are You Ready?,/botnLMa4J9VR5GGHPm3MjdK70wl.jpg,False,nova_zero_ocr,high,False,,no_es_poster
870531,Scopaesthesia,/2S01pAFaHqbkfH94bQ4p94ZakJf.jpg,False,nova_zero_ocr,high,False,,no_es_poster
877600,Cinderella,/x3MyvE3aU1sRe5x1bXaXbsRpEr7.jpg,True,ocr_text_present,,True,,es_poster
874051,Mora,/gfxomnaE6v7qlyuhzzBYahnWXGc.jpg,False,nova_zero_ocr,high,False,,no_es_poster
865949,Valentine's Die,/6vc2Goc97cH0ahLeqj3l8DMBZuh.jpg,False,nova_zero_ocr,high,False,,no_es_poster
877832,Pei Mama,/eKNMCvfctokzqYhjIS9TBVJi3dp.jpg,True,ocr_text_present,,True,,es_poster
874995,Bleu - Everything Is Fine,/vYTnyWHKEkXLINod61Ie2pbkGnt.jpg,False,nova_zero_ocr,high,False,,no_es_poster
875137,Opsomania,/ije2KYXC3zNQV0RyjqilzsGc3n4.jpg,False,nova_zero_ocr,high,False,,no_es_poster
871132,Evil Blood,/anPzLoqBeMZhRmVsq7mCf2SrBcY.jpg,False,nova_zero_ocr,high,False,,no_es_poster
872980,Runnin' Away Gelée,/zMXAj2ig4y1WDvOFfam8cw8OhT.jpg,False,nova_zero_ocr,high,False,,no_es_poster
864237,Minh Tu Le Scissorhands,/yOs2FXJtoUkPzYt2mML45oURABp.jpg,False,nova_zero_ocr,high,False,,no_es_poster
877255,Big Shark,/wdWT2afyMus9NGG1ac342Tj4ilT.jpg,False,nova_zero_ocr,high,True,,es_poster
875522,Journey Beyond the Night,/rLqTzkFnkN1BtzRNUA9BfEUV2qL.jpg,False,nova_zero_ocr,high,True,,es_poster
878720,A Life Hereafter,/sJ52MRyvIamemKTOt2f1yPl1Xvu.jpg,False,nova_zero_ocr,high,False,,no_es_poster
878844,The Plumber,/4ToJZbQl9J2GJw8Mujh5upB7UMY.jpg,False,nova_zero_ocr,high,False,,no_es_poster
