id,title,current_file_path,current_overlap,current_fuzzy,best_file_path,best_overlap,best_fuzzy,gain_overlap,gain_fuzzy,n_variants,propose,reason
465177,Meltdown,/xRtyCI1AcI2igXC0rX2pzm0j1b5.jpg,0.0,0.1622,/nLhdYJBGmNzS3FpaH5m5M4R2hsq.jpg,0.0,1.0,0.0,0.8378,3,0,no
466677,Dead South,/tSWIERDkhExNRGhg1rZYm6R8hJX.jpg,0.0,0.1667,/vHnmv1bA0pv7igjlcXJhYMLtEWD.jpg,0.0,0.3,0.0,0.1333,2,0,no
477115,Rasathi Varum Naal,/5Sfaq4pa2KjUZUXg5Fk4h7TFAjX.jpg,0.0,0.1867,/5Sfaq4pa2KjUZUXg5Fk4h7TFAjX.jpg,0.0,0.1867,0.0,0.0,1,0,no
477576,DeadThirsty,/5IvHHunMpvMCLhtUB2nrB6XuVru.jpg,1.0,0.3284,/5IvHHunMpvMCLhtUB2nrB6XuVru.jpg,1.0,0.3284,0.0,0.0,5,0,no
486684,Aux,/6jPaPjzgbSUwfkyJKV4SpzWMJWH.jpg,0.0,0.1081,/6jPaPjzgbSUwfkyJKV4SpzWMJWH.jpg,0.0,0.1081,0.0,0.0,5,0,no
489454,The Devil's Warehouse,/3z647nj8eUPBRpNZaBvy6W3cJCF.jpg,0.3333,0.2045,/3z647nj8eUPBRpNZaBvy6W3cJCF.jpg,0.3333,0.2045,0.0,0.0,1,0,no
492535,Darkness Wakes,/ASqBv56EQBndrW1xW9jLT6bQdU.jpg,1.0,1.0,/ASqBv56EQBndrW1xW9jLT6bQdU.jpg,1.0,1.0,0.0,0.0,5,0,no
495015,Post Human: An Event,/1zWAZQfZenHUlLvkC3ojQyT1b8V.jpg,0.0,0.44,/oPTUY2akVcjNx9HSyuPPOmKhSTq.jpg,0.0,0.48,0.0,0.04,3,0,no
496586,The Call Girls,/wwxySfIEL0TzNMFXuWCvzM559W5.jpg,0.0,0.2069,/wwxySfIEL0TzNMFXuWCvzM559W5.jpg,0.0,0.2069,0.0,0.0,1,0,no
502613,M Is for Manure,/7EzEoCRIFNVDwpWRt18xVg1sxrm.jpg,0.0,0.1633,/xJvx567uXfSpLsRfb3Yhtuueh5V.jpg,0.0,0.3243,0.0,0.161,2,0,no
526144,Prisoners of the Dead,/3loFRaNrsrvBSaVICYpbtXJd4GB.jpg,0.25,0.2449,/3loFRaNrsrvBSaVICYpbtXJd4GB.jpg,0.25,0.2449,0.0,0.0,1,0,no
527782,Mushroom,/gyueC9h9dkPCmSu5uI9JUcqyrMR.jpg,0.0,0.2,/gyueC9h9dkPCmSu5uI9JUcqyrMR.jpg,0.0,0.2,0.0,0.0,1,0,no
529744,Princess: Voices from Hell,/7i43LjzlVLNW5K4bqYelNFQrbrf.jpg,1.0,0.5057,/7i43LjzlVLNW5K4bqYelNFQrbrf.jpg,1.0,0.5057,0.0,0.0,3,0,no
531393,Reindeer Games,/39owLICTyBVgXqwkruapLT6tStr.jpg,0.0,0.1471,/39owLICTyBVgXqwkruapLT6tStr.jpg,0.0,0.1471,0.0,0.0,1,0,no
532813,Sublimate,/Ak9hs6yU4QksKPA2RmBAAwjRq0A.jpg,0.0,0.0175,/Ak9hs6yU4QksKPA2RmBAAwjRq0A.jpg,0.0,0.0175,0.0,0.0,1,0,no
543901,P.O.E. Pieces of Eldritch (P.O.E. 3),/c098e6tUfrQMFDgBLBpYD5CaC0W.jpg,1.0,0.3235,/c098e6tUfrQMFDgBLBpYD5CaC0W.jpg,1.0,0.3235,0.0,0.0,2,0,no
549646,Diggerz: Black Lung Rises,/nb9UxBTLWXkl41BufCUwWUSk7oH.jpg,1.0,0.5246,/nb9UxBTLWXkl41BufCUwWUSk7oH.jpg,1.0,0.5246,0.0,0.0,3,0,no
549703,Girls Just Wanna Have Blood,/aaNadgdzHvSxGz4o2IB0AsE12nq.jpg,1.0,1.0,/aaNadgdzHvSxGz4o2IB0AsE12nq.jpg,1.0,1.0,0.0,0.0,3,0,no
559928,Heaven's War,/5styoxyGlxoms3QiSxBW6rhTdvf.jpg,1.0,1.0,/5styoxyGlxoms3QiSxBW6rhTdvf.jpg,1.0,1.0,0.0,0.0,3,0,no
560038,The Occultist 2: Demons,/nvUUpeR44SeBmlHURKaKziwf1BC.jpg,0.0,0.1905,/nvUUpeR44SeBmlHURKaKziwf1BC.jpg,0.0,0.1905,0.0,0.0,1,0,no
561466,Veendum Lisa,/zbQxMuDTRGAa9ZSMMXAx0jJA6ot.jpg,0.0,0.2963,/zbQxMuDTRGAa9ZSMMXAx0jJA6ot.jpg,0.0,0.2963,0.0,0.0,1,0,no
564394,Crypto (Animated Short),/lRdBbwJu6LY5FXP9RdvcNaYyvUU.jpg,0.3333,0.0,/lRdBbwJu6LY5FXP9RdvcNaYyvUU.jpg,0.3333,0.0,0.0,0.0,1,0,no
567331,The Killing House,/6R0fGcGwlkU6ujNeWNXStyFLMUy.jpg,1.0,0.6522,/6R0fGcGwlkU6ujNeWNXStyFLMUy.jpg,1.0,0.6522,0.0,0.0,2,0,no
573966,The Mysterious Uncle Silas,/eZUIGvYJElZbbQ8JSUFbBENocws.jpg,0.0,0.2385,/eZUIGvYJElZbbQ8JSUFbBENocws.jpg,0.0,0.2385,0.0,0.0,1,0,no
583525,65th,/f30saP9z5ZVJOYfiPV94iB37egS.jpg,0.0,0.0909,/aBSAO587RMHsFOUDfYPoniuLJEo.jpg,0.0,0.1212,0.0,0.0303,3,0,no
595951,Scare BNB,/1b03sF8mTobgMog1oJkXF8j1gBg.jpg,0.0,0.0606,/1b03sF8mTobgMog1oJkXF8j1gBg.jpg,0.0,0.0606,0.0,0.0,1,0,no
601369,The Way She Used to Be,/biSv8fjb3W5STDT1nR1vnjWwNPy.jpg,1.0,0.3778,/x4v3mPNgDDI3RZaL1eR5bdSVG1U.jpg,0.0,0.2439,-1.0,-0.1339,1,0,no
609616,American Freakshow,/aBQNzx4jr9PraOtglaGR1r8r643.jpg,0.0,0.2432,/aBQNzx4jr9PraOtglaGR1r8r643.jpg,0.0,0.2432,0.0,0.0,1,0,no
609627,A Few Screws Loose,/kdgWhdrf1LKyGf0QltoI4IrE1ZJ.jpg,0.0,0.1923,/kdgWhdrf1LKyGf0QltoI4IrE1ZJ.jpg,0.0,0.1923,0.0,0.0,1,0,no
618128,Scavenger Hunt,/fCoG2xrGz4KdxeINmKptoH2CPfJ.jpg,0.0,0.0133,/fCoG2xrGz4KdxeINmKptoH2CPfJ.jpg,0.0,0.0133,0.0,0.0,1,0,no
638544,The Vault,/vmonhc4ZU1hvfE3MJcTyYSCCPnv.jpg,1.0,0.5714,/vmonhc4ZU1hvfE3MJcTyYSCCPnv.jpg,1.0,0.5714,0.0,0.0,2,0,no
651273,The Pulley by Steven Kwang,,0.0,0.0,/axzbceDYHR2Yf4Ffhna5h1bnJRt.jpg,0.2,0.1224,0.2,0.1224,2,0,no
651448,Darkslide,/oqAdz9Xz4yBtsLyNJL70PtXbEoF.jpg,1.0,0.24,/oqAdz9Xz4yBtsLyNJL70PtXbEoF.jpg,1.0,0.24,0.0,0.0,2,0,no
657343,The Evil Inside Me,/l3brxESYVpBM0i8QbvmkrDwwX6J.jpg,0.0,0.2667,/l3brxESYVpBM0i8QbvmkrDwwX6J.jpg,0.0,0.2667,0.0,0.0,1,0,no
663240,America the Violent,/sYwCpwKIlMPIZsUoCuQXH5yOgsn.jpg,0.3333,0.2326,/sYwCpwKIlMPIZsUoCuQXH5yOgsn.jpg,0.3333,0.2326,0.0,0.0,1,0,no
664168,Fat Ass Zombies,/btrers8SNujMJhxjLvjh7AJpN3T.jpg,1.0,0.5417,/btrers8SNujMJhxjLvjh7AJpN3T.jpg,1.0,0.5417,0.0,0.0,5,0,no
678697,Ghosts Who Love Too Much,/kh869R9LSbjqeMTnNyeMlprJjtz.jpg,0.0,0.2353,/kh869R9LSbjqeMTnNyeMlprJjtz.jpg,0.0,0.2353,0.0,0.0,1,0,no
682779,They Are Here: The Real World of the Poltergeists,/u1pj7A4GRMfWbdbkKYJNkjUKe8c.jpg,0.25,0.3038,/u1pj7A4GRMfWbdbkKYJNkjUKe8c.jpg,0.25,0.3038,0.0,0.0,1,0,no
705912,Bottled Vulva: High School Girl Yuriko,/Ajqd6HJZGAuRCI8dX7quXgg4e8n.jpg,0.0,0.2299,/xRARFRFPdYAr0Gi74p63XM8iRxe.jpg,0.0,0.2105,0.0,-0.0194,1,0,no
708706,Feed Your Head! Lose Your Head!,,0.0,0.0,/3OQ7PgAkum1AxqZfLjjhbvSVDas.jpg,0.0,0.0,0.0,0.0,1,0,no
709903,Kinder der Nacht 2,/6KUFFnC1jY6HGgSulf9Oey8c6iQ.jpg,0.0,0.2963,/6KUFFnC1jY6HGgSulf9Oey8c6iQ.jpg,0.0,0.2963,0.0,0.0,1,0,no
719829,Dark:30,/3Ojqjn3moQPKbqwXMyTAPS5tmxB.jpg,0.0,0.0577,/3Ojqjn3moQPKbqwXMyTAPS5tmxB.jpg,0.0,0.0577,0.0,0.0,2,0,no
721952,Homecoming Massacre,/by2SdzVBHWlBXkRLIuDkQNdOLWY.jpg,1.0,1.0,/by2SdzVBHWlBXkRLIuDkQNdOLWY.jpg,1.0,1.0,0.0,0.0,3,0,no
724492,Blood Tales,/caendMq5RpkoxJ81jNhGPogz7bd.jpg,0.0,0.1524,/caendMq5RpkoxJ81jNhGPogz7bd.jpg,0.0,0.1524,0.0,0.0,1,0,no
725842,Старуха 2,/aFUssdPtU1BNWammo8bf1RSUBr9.jpg,0.0,0.0,/aFUssdPtU1BNWammo8bf1RSUBr9.jpg,0.0,0.0,0.0,0.0,1,0,no
726741,The Tree Bark Romance,/xAjxlou0qVl0PvwfUBLLXmiCoBc.jpg,0.0,0.112,/xAjxlou0qVl0PvwfUBLLXmiCoBc.jpg,0.0,0.112,0.0,0.0,1,0,no
729722,Afterward,/mNNzzYxcaI1mMsabcQ2H8xCh0Ti.jpg,1.0,0.4,/mNNzzYxcaI1mMsabcQ2H8xCh0Ti.jpg,1.0,0.4,0.0,0.0,3,0,no
730407,Bohemian Moon,/tD3lKQ9lk17uON5WS2hDYuo2ijl.jpg,0.0,0.0054,/tD3lKQ9lk17uON5WS2hDYuo2ijl.jpg,0.0,0.0054,0.0,0.0,1,0,no
731799,The Kiss of Death: Creepy Tales,/qwFwZhW93sgMQJMQOpHaq1auq6Z.jpg,0.1429,0.2405,/qwFwZhW93sgMQJMQOpHaq1auq6Z.jpg,0.1429,0.2405,0.0,0.0,1,0,no
737885,The Test,/6z61XlAL1NW7gzalbr7CaTyzihv.jpg,1.0,0.6364,/cGmopQJRTVdsStXr5hS6o72Gcq3.jpg,1.0,0.6667,0.0,0.0303,5,0,no
744388,Verdict,/b6fsNVSNzdAcLbnuVFdX4GVuV9A.jpg,0.0,0.12,/b6fsNVSNzdAcLbnuVFdX4GVuV9A.jpg,0.0,0.12,0.0,0.0,1,0,no
746729,The Darkest Sorrows,/qly1AEg9j9PvnvxBNs776i7g0cN.jpg,0.0,0.0054,/qly1AEg9j9PvnvxBNs776i7g0cN.jpg,0.0,0.0054,0.0,0.0,1,0,no
749611,Blood of the Undead: The Final Chapter,,0.0,0.0,/x0SspX4nSIetpI2dEBuHa3pwr2L.jpg,0.0,0.2973,0.0,0.2973,2,0,no
753443,Investigation of Indian Cabin Rd,/aZq00khyL1uZ7aLXhUVwBIFGka2.jpg,0.2,0.5098,/aZq00khyL1uZ7aLXhUVwBIFGka2.jpg,0.2,0.5098,0.0,0.0,1,0,no
757686,Tupilak,/kf0nFy4A8gbCluX7E99CkRdYmgZ.jpg,0.0,0.0943,/kf0nFy4A8gbCluX7E99CkRdYmgZ.jpg,0.0,0.0943,0.0,0.0,1,0,no
757709,M is for Mermaid,/xJvx567uXfSpLsRfb3Yhtuueh5V.jpg,0.0,0.1579,/7EzEoCRIFNVDwpWRt18xVg1sxrm.jpg,0.0,0.28,0.0,0.1221,2,0,no
764813,The Project,/n7iDnvaiVCb5rYTPko79B1DPTgn.jpg,0.0,0.0057,/jMf8wMbciFZh7hK5MceCTMOHnnO.jpg,0.0,0.0952,0.0,0.0895,3,0,no
769011,Something Always Happens,/ujE0KqOg5LI3SabsrdU5W6kwQ0p.jpg,0.0,0.1538,/ujE0KqOg5LI3SabsrdU5W6kwQ0p.jpg,0.0,0.1538,0.0,0.0,1,0,no
790856,Love's a Killer: Rellik's Revenge,,0.0,0.0,/nPRJTZRargnF6Pw4PEFILHZLQMd.jpg,0.0,0.2075,0.0,0.2075,1,0,no
801830,NEIN,/1w5g6GafIeqKsPIJFul5wiTkBMo.jpg,0.0,0.0976,/1w5g6GafIeqKsPIJFul5wiTkBMo.jpg,0.0,0.0976,0.0,0.0,2,0,no
827144,The Corruption of Divine Providence,/12HnoZek9DWAawyk1rco8Byx2SV.jpg,1.0,1.0,/12HnoZek9DWAawyk1rco8Byx2SV.jpg,1.0,1.0,0.0,0.0,5,0,no
853155,Bad Blood,/tEYO75bZZAPCNOmJoSFcJmZQdLQ.jpg,1.0,0.4324,/tEYO75bZZAPCNOmJoSFcJmZQdLQ.jpg,1.0,0.4324,0.0,0.0,3,0,no
865502,All Catacombs Are Grey,/cEvFyCq2YFThAhyIksD7WXu05pv.jpg,0.0,0.2963,/cEvFyCq2YFThAhyIksD7WXu05pv.jpg,0.0,0.2963,0.0,0.0,1,0,no
887751,Der Wolf und die 7 Geißlein,/AapMK1JYU6Z2xOREXU6TD0T7Qep.jpg,0.3333,0.0115,/AapMK1JYU6Z2xOREXU6TD0T7Qep.jpg,0.3333,0.0115,0.0,0.0,1,0,no
922848,Deadly Doula,/5Q1Nq658LxtTcqRKgDMOixX02WS.jpg,1.0,1.0,/5Q1Nq658LxtTcqRKgDMOixX02WS.jpg,1.0,1.0,0.0,0.0,3,0,no
924618,Tardy Terror,/pjv2n6OhEr3oewUmVEdjI8t3PkH.jpg,1.0,0.4,/pjv2n6OhEr3oewUmVEdjI8t3PkH.jpg,1.0,0.4,0.0,0.0,3,0,no
927771,Guiltless,/1peOEwz3dbXUCEXABJukWykCbpT.jpg,1.0,1.0,/1peOEwz3dbXUCEXABJukWykCbpT.jpg,1.0,1.0,0.0,0.0,4,0,no
928529,Kappa no Sanpei: Ghost Operation,/qPCbxlTzlr4nTQSucldwVGzDOmd.jpg,0.0,0.1356,/qPCbxlTzlr4nTQSucldwVGzDOmd.jpg,0.0,0.1356,0.0,0.0,2,0,no
956056,,/xgcm023crvd1KVP0rIbGYlYa37N.jpg,1.0,1.0,/xgcm023crvd1KVP0rIbGYlYa37N.jpg,1.0,1.0,0.0,0.0,1,0,no
956491,Facies,/2BcYFWo7xw1WVoGAEvbR60jP1ux.jpg,0.0,0.0,/2BcYFWo7xw1WVoGAEvbR60jP1ux.jpg,0.0,0.0,0.0,0.0,1,0,no
964250,Sheng Goes to Taiwan,/55Dk0wvloNQEfn9jYTmOBCHKHXA.jpg,0.0,0.1266,/55Dk0wvloNQEfn9jYTmOBCHKHXA.jpg,0.0,0.1266,0.0,0.0,1,0,no
964991,Trapped in the System,/g7W3zBk1LBW1KgHs2j07XJJ1tRi.jpg,0.0,0.1333,/g7W3zBk1LBW1KgHs2j07XJJ1tRi.jpg,0.0,0.1333,0.0,0.0,1,0,no
971152,Shockumentary,/2Oj16C4N7WWd58qeGs5NO49vIvx.jpg,0.0,0.1616,/2Oj16C4N7WWd58qeGs5NO49vIvx.jpg,0.0,0.1616,0.0,0.0,1,0,no
1012007,Aspiralux,/hfBwbxXahRgGe0NBDnlCg1v3QVP.jpg,0.0,0.1429,/hfBwbxXahRgGe0NBDnlCg1v3QVP.jpg,0.0,0.1429,0.0,0.0,1,0,no
1012014,Terrore,/nPoTpVrFttKBxK4AYD3UqYcBGC5.jpg,0.0,0.1351,/nPoTpVrFttKBxK4AYD3UqYcBGC5.jpg,0.0,0.1351,0.0,0.0,1,0,no
1027859,The Hidden,/4sBIvoLbJl6J0RHlhGccI44s4ae.jpg,0.0,0.0495,/4sBIvoLbJl6J0RHlhGccI44s4ae.jpg,0.0,0.0495,0.0,0.0,1,0,no
1029452,Moliile,/oHPd4Tz2VCTVX68JRl6yU4UXvib.jpg,0.0,0.1081,/oNkdwov2yvrDki3RVhkdg7j1s7s.jpg,0.0,0.1261,0.0,0.018,2,0,no
1031127,Chariot,/egTEVoKxnQYPhaqrAXNclTAf8kr.jpg,0.0,0.1739,/egTEVoKxnQYPhaqrAXNclTAf8kr.jpg,0.0,0.1739,0.0,0.0,1,0,no
1032403,A Place Called Clayhill,/ycV7ZzsoyPeJzYZJMgDWwwQnNyT.jpg,0.0,0.2857,/bKiJbw2AD3i5Uem1qt7ZMuJgMaM.jpg,0.0,0.2857,0.0,0.0,2,0,no
1037355,Wickedly Evil,/qQoDIwscVbS5ea99nvcxHI7vdF8.jpg,0.0,0.2439,/qQoDIwscVbS5ea99nvcxHI7vdF8.jpg,0.0,0.2439,0.0,0.0,3,0,no
1038887,Paws,/vk5pdAd8jrebSz31RYkpmOgJj0e.jpg,0.0,0.0069,/vk5pdAd8jrebSz31RYkpmOgJj0e.jpg,0.0,0.0069,0.0,0.0,1,0,no
1042644,,,0.0,0.0,/aMCGMJ7LMdTa156VKCC8mAHQu8z.jpg,0.0,0.0,0.0,0.0,1,0,no
1047662,Baobhan Sith,/cXJapyK94iEAJUCTvZ8LZPMVaEI.jpg,0.0,0.2692,/cXJapyK94iEAJUCTvZ8LZPMVaEI.jpg,0.0,0.2692,0.0,0.0,1,0,no
1048127,Lets fuck part 2,/d24IitY2c7YPjlcLLD4AdrIER6k.jpg,0.0,0.2857,/d24IitY2c7YPjlcLLD4AdrIER6k.jpg,0.0,0.2857,0.0,0.0,3,0,no
1070867,,/sPYvQyQpYWUSEFLEyOKobr9xboK.jpg,0.8333,0.4706,/sPYvQyQpYWUSEFLEyOKobr9xboK.jpg,0.8333,0.4706,0.0,0.0,1,0,no
1072680,Mark,/wp7VRPV3ej1lCu7FG513IOZTucx.jpg,0.0,0.1818,/wp7VRPV3ej1lCu7FG513IOZTucx.jpg,0.0,0.1818,0.0,0.0,1,0,no
1073077,Mortified,/m4FB5rpouG1CynwTH4WNX1nJv1w.jpg,0.0,0.0117,/m4FB5rpouG1CynwTH4WNX1nJv1w.jpg,0.0,0.0117,0.0,0.0,1,0,no
1079725,5G: The Reckoning,/2Vo6gIzZ9Lbh7UshNYiRiCzhG3R.jpg,0.0,0.2273,/2Vo6gIzZ9Lbh7UshNYiRiCzhG3R.jpg,0.0,0.2273,0.0,0.0,1,0,no
1156820,Meat's Meat... And Man's Gotta Eat,/77Mk88px0IbCQefe9JqY4l4say7.jpg,1.0,1.0,/77Mk88px0IbCQefe9JqY4l4say7.jpg,1.0,1.0,0.0,0.0,2,0,no
1156834,The Smell of Death,/j6qVsEvsrpkkfdqem305Ssew727.jpg,0.25,0.1882,/j6qVsEvsrpkkfdqem305Ssew727.jpg,0.25,0.1882,0.0,0.0,1,0,no
1160134,Strange Stories,/jAWQfvRiAW5z3tH3dxC4RzdMb0F.jpg,0.0,0.2727,/jAWQfvRiAW5z3tH3dxC4RzdMb0F.jpg,0.0,0.2727,0.0,0.0,1,0,no
1167306,A Maid's Bitter Story,/xTxKg3LF8lDATEj1EIQXVXAterh.jpg,0.0,0.2222,/xTxKg3LF8lDATEj1EIQXVXAterh.jpg,0.0,0.2222,0.0,0.0,1,0,no
1236920,Blood Fear,/v8jvq07ZOBIg8n3uhaCLsbzOwPk.jpg,1.0,1.0,/v8jvq07ZOBIg8n3uhaCLsbzOwPk.jpg,1.0,1.0,0.0,0.0,2,0,no
1244525,Deathkeeper,/2yzSBxg93wPgNPJFZXr4MZ9fdDw.jpg,0.0,0.1311,/2yzSBxg93wPgNPJFZXr4MZ9fdDw.jpg,0.0,0.1311,0.0,0.0,1,0,no
1257204,Mary Magdalene,/gpP2wGka0QmI1yjaRkYRkQuEBRp.jpg,0.0,0.2462,/gpP2wGka0QmI1yjaRkYRkQuEBRp.jpg,0.0,0.2462,0.0,0.0,1,0,no
1261552,Those Who Dare,/w09A4ry343LJawDOSpUh1i6siRU.jpg,0.0,0.0,/w09A4ry343LJawDOSpUh1i6siRU.jpg,0.0,0.0,0.0,0.0,1,0,no
1289680,Horsey,/8K1Pp2xpblUwcK9xuA81005dBJr.jpg,0.0,0.0091,/8K1Pp2xpblUwcK9xuA81005dBJr.jpg,0.0,0.0091,0.0,0.0,1,0,no
1290214,Fantastic Features - Season Preview,/7e3hE2s4BhAfpOr8wnMv67QkpT6.jpg,0.0,0.3077,/7e3hE2s4BhAfpOr8wnMv67QkpT6.jpg,0.0,0.3077,0.0,0.0,1,0,no
1356360,Upside Down Polaroid,/CnDRprSy28X46biPcMWihCYGYY.jpg,0.0,0.2642,/CnDRprSy28X46biPcMWihCYGYY.jpg,0.0,0.2642,0.0,0.0,4,0,no
1379372,Moving Out,/9KqUuDOztKIqF8tcr8mm8lKOsbL.jpg,0.0,0.0,/9KqUuDOztKIqF8tcr8mm8lKOsbL.jpg,0.0,0.0,0.0,0.0,1,0,no
1379718,Coming Attractions,/82Dnb5naDkwh1oB9PHD066WiW0N.jpg,0.0,0.0,/82Dnb5naDkwh1oB9PHD066WiW0N.jpg,0.0,0.0,0.0,0.0,1,0,no
1381878,The Day of Reckoning,/3HaIA51A0Cbkch1QYedq6SeeUy8.jpg,0.25,0.2022,/3HaIA51A0Cbkch1QYedq6SeeUy8.jpg,0.25,0.2022,0.0,0.0,1,0,no
1390997,Brayden's Adventures Nature Walk - Tackling Wainuiomata Hill,,0.0,0.0,/vHkRqQP7CklWocrJZeAYYPFZQ9g.jpg,0.2857,0.55,0.2857,0.55,1,1,fuzzy_gain
1395245,Gruesome,,0.0,0.0,/oTP9wq2OKG7l9vD4Sq6cRlcVE4o.jpg,0.0,0.2745,0.0,0.2745,1,0,no
1424947,By the Throat,/94LEtDFFr0PgcP5MJYrhLJnD6FT.jpg,0.6667,0.1835,/94LEtDFFr0PgcP5MJYrhLJnD6FT.jpg,0.6667,0.1835,0.0,0.0,2,0,no
1437479,Remember To Enjoy The Light Before It’s Gone,,0.0,0.0,/23QqbNuhDyWcBEe0HhNLs2Oc3YU.jpg,0.375,0.5357,0.375,0.5357,5,0,no
1447316,Smoke Alarm,/5Icj2Mx6gmVR4qmysAlIP8MXBud.jpg,0.0,0.3125,/5Icj2Mx6gmVR4qmysAlIP8MXBud.jpg,0.0,0.3125,0.0,0.0,1,0,no
1451359,Heavily Pregnant Susan,/ouDzi7K4CJSPFR7klhdfQElziDr.jpg,0.0,0.1354,/ouDzi7K4CJSPFR7klhdfQElziDr.jpg,0.0,0.1354,0.0,0.0,1,0,no
1453542,The Ghost Story.,/vindgdsxQIxnAgjEKDIIw9nBsiT.jpg,0.0,0.3125,/vindgdsxQIxnAgjEKDIIw9nBsiT.jpg,0.0,0.3125,0.0,0.0,1,0,no
1466771,Welcome To Fredbear's,/eqDiQr5Oso9FuE6rrTRijsbEBil.jpg,0.0,0.233,/eqDiQr5Oso9FuE6rrTRijsbEBil.jpg,0.0,0.233,0.0,0.0,1,0,no
1498452,Edmonton To Milan,,0.0,0.0,/IaPwL5ur1XDJ66aVJYOD07HZBL.jpg,0.3333,0.0,0.3333,0.0,1,0,no
1505601,Blair's Craft Projects,/qSidLnWuHWmPksFuvpmCpvDasb9.jpg,0.6667,0.2275,/qSidLnWuHWmPksFuvpmCpvDasb9.jpg,0.6667,0.2275,0.0,0.0,2,0,no
1532507,"Shearling - May 24, 2025",/mHDfo6OC2z6S0OqfCIabxZvQDSA.jpg,0.0,0.1852,/mHDfo6OC2z6S0OqfCIabxZvQDSA.jpg,0.0,0.1852,0.0,0.0,2,0,no
1535311,spectre girl tries stand up,/gf37nv7jD0wTZLCn5pOqfzrKzme.jpg,0.0,0.2222,/gf37nv7jD0wTZLCn5pOqfzrKzme.jpg,0.0,0.2222,0.0,0.0,1,0,no
1577501,The Long Walk Back to the Bed,/rByzoxElBCMXHxn3jdACMnnnjTH.jpg,0.1667,0.3111,/jVfk5oRgGHIvVPeQtArxBhoLnPL.jpg,0.1667,0.3111,0.0,0.0,2,0,no
1588271,Phyllis,/e9iWGP7H8RotarTT47CEg87WpIG.jpg,0.0,0.0833,/y1MR9v2WEyd57SgvSF5cx5KjdW9.jpg,0.0,0.1039,0.0,0.0206,2,0,no
1594713,The BirdMan,/6Q92uwbJlA1dwdmjCQsH2nApUOB.jpg,0.0,0.2857,/6Q92uwbJlA1dwdmjCQsH2nApUOB.jpg,0.0,0.2857,0.0,0.0,1,0,no
1597529,Saint Lucy's Day,/31Ifp8EbaFIOLqDrypPFgUcgU8x.jpg,0.0,0.2162,/31Ifp8EbaFIOLqDrypPFgUcgU8x.jpg,0.0,0.2162,0.0,0.0,1,0,no
1602352,Malevolent,,0.0,0.0,/pcdVTwbXkOtUhk62I4ppCHJFzhl.jpg,0.0,0.2154,0.0,0.2154,1,0,no
1608753,Crisis Actress,/b46BXsdp8XRPeKAosHHSX792khI.jpg,0.0,0.0,/b46BXsdp8XRPeKAosHHSX792khI.jpg,0.0,0.0,0.0,0.0,1,0,no
1611636,Goosebumps: Don't Wake Mummy,/9EU2G7YI02aZgdaM5HiXcXXomiH.jpg,0.25,0.2679,/jrjuMtxEWtkm8rbqTDBVeNFJwjz.jpg,0.25,0.4,0.0,0.1321,2,0,no
1638821,Asphalt Inferno,/2oQtrZUc51grwFdXASNsbghWc26.jpg,0.0,0.3043,/2oQtrZUc51grwFdXASNsbghWc26.jpg,0.0,0.3043,0.0,0.0,1,0,no
1651814,,/b3y5llqGeMZn6fO0XNs0w4PFiY7.jpg,1.0,0.9231,/b3y5llqGeMZn6fO0XNs0w4PFiY7.jpg,1.0,0.9231,0.0,0.0,1,0,no
1676162,Who Are You,/m0jiJTcsEem5L1YHYIbYRwdpxtv.jpg,0.0,0.0909,/m0jiJTcsEem5L1YHYIbYRwdpxtv.jpg,0.0,0.0909,0.0,0.0,1,0,no
1681289,BREATHE,/nECL5SPSqafT97ksU4a38imULmr.jpg,0.0,0.0042,/nYY8D6Zkho4RgFy25mEVGncnpBg.jpg,0.0,0.1935,0.0,0.1893,4,0,no
1708678,The Not-So-Grim Reaper,/9usj1P8daLsdTmXY5xkUjkmWvBd.jpg,1.0,1.0,/9usj1P8daLsdTmXY5xkUjkmWvBd.jpg,1.0,1.0,0.0,0.0,1,0,no
1711077,Hiding in Plain Sight,/gasSNSmnrUw51dNqDosYx8C2Yu6.jpg,0.0,0.0571,/gasSNSmnrUw51dNqDosYx8C2Yu6.jpg,0.0,0.0571,0.0,0.0,1,0,no
1712166,PRETTY KIND,/2Xy31H397Tv7O8Vm601TtZysFL3.jpg,0.0,0.1273,/2Xy31H397Tv7O8Vm601TtZysFL3.jpg,0.0,0.1273,0.0,0.0,1,0,no
1736276,Nasty,/1mtGntTrrWL3EEg9VinfEqKMs6D.jpg,0.0,0.16,/1mtGntTrrWL3EEg9VinfEqKMs6D.jpg,0.0,0.16,0.0,0.0,1,0,no
1736717,Back from the Dead,/cGXAVl4a6efuIzackPaLLBtiMef.jpg,0.0,0.2951,/cGXAVl4a6efuIzackPaLLBtiMef.jpg,0.0,0.2951,0.0,0.0,1,0,no
